% lines 11-1633 are apache, lines 1634-4003 are Java, lines 4003-5913 are JFace. (ver libro1.xlsx)
% 2 clases
% non-directive and semi-directive instances were taken as directive class

@RELATION "3_Apache_Java_JFace.arff"

@ATTRIBUTE text string
@ATTRIBUTE comment__class {directive,non-directive}

@DATA
"@param cal the <code>Calendar</code> object the driver will use\n            to construct the date\n ",non-directive
"@see #getDate\n ",non-directive
"@since 1.4\n",non-directive
" Sets the designated parameter to the given <code>java.sql.Time</code> value,\n using the given <code>Calendar</code> object.  ",non-directive
"The driver uses\n the <code>Calendar</code> object to construct an SQL <code>TIME</code> value,\n which the driver then sends to the database.  ",non-directive
"With a\n a <code>Calendar</code> object, the driver can calculate the time\n taking into account a custom timezone.  ",non-directive
"If no\n <code>Calendar</code> object is specified, the driver uses the default\n timezone, which is that of the virtual machine running the application.\n\n ",directive
"@param parameterName the name of the parameter\n ",non-directive
"@param x the parameter value\n ",non-directive
"@param cal the <code>Calendar</code> object the driver will use\n            to construct the time\n ",non-directive
"@see #getTime\n ",non-directive
"@since 1.4\n",non-directive
" Retrieves the value of a JDBC <code>ARRAY</code> parameter as an\n {@link java.sql.Array} object in the Java programming language.\n\n ",non-directive
"@param parameterName the name of the parameter\n ",non-directive
"@return the parameter value as an <code>Array</code> object in\n         Java programming language.  ",non-directive
"If the value was SQL <code>NULL</code>, \n         the value <code>null</code> is returned.\n ",non-directive
"@since 1.4\n",non-directive
" Sets the designated parameter to a <code>java.sql.NClob</code> object. ",non-directive
"The object\n implements the <code>java.sql.NClob</code> interface. ",non-directive
"This <code>NClob</code>\n object maps to a SQL <code>NCLOB</code>.\n ",directive
"@param parameterName the name of the parameter to be set\n ",non-directive
"@param value the parameter value\n ",non-directive
"@since 1.6\n",non-directive
" Constructs a <code>BatchUpdateException</code> object initialized with a given\n <code>reason</code> and <code>updateCounts</code>.\n ",non-directive
"The <code>cause</code> is not initialized, and may subsequently be\n initialized by a call to the \n {@link Throwable#initCause(java.lang.Throwable)} method.  ",directive
"The \n <code>SQLState</code> is initialized to <code>null</code>\n and the vender code is initialized to 0.\n ",directive
"<p>\n\n\n ",non-directive
"@param reason a description of the exception \n ",non-directive
"@param updateCounts an array of <code>int</code>, with each element\n indicating the update count, <code>Statement.SUCCESS_NO_INFO</code> or\n <code>Statement.EXECUTE_FAILED</code> for each SQL command in \n the batch for JDBC drivers that continue processing\n after a command failure; an update count or\n <code>Statement.SUCCESS_NO_INFO</code> for each SQL command in the batch\n prior to the failure for JDBC drivers that stop processing after a command\n failure\n ",directive
"@since 1.2\n",non-directive
" Constructs a <code>BatchUpdateException</code> object initialized with a\n given <code>cause</code> and <code>updateCounts</code>.\n ",non-directive
"The <code>SQLState</code> is initialized\n to <code>null</code> and the vendor code is initialized to 0. \n ",directive
"The <code>reason</code>  is initialized to <code>null</code> if \n <code>cause==null</code> or to <code>cause.toString()</code> if \n <code>cause!=null</code>.\n\n ",directive
"@param updateCounts an array of <code>int</code>, with each element\n indicating the update count, <code>Statement.SUCCESS_NO_INFO</code> or\n <code>Statement.EXECUTE_FAILED</code> for each SQL command in \n the batch for JDBC drivers that continue processing\n after a command failure; an update count or\n <code>Statement.SUCCESS_NO_INFO</code> for each SQL command in the batch\n prior to the failure for JDBC drivers that stop processing after a command\n failure\n ",directive
"@param cause the underlying reason for this <code>SQLException</code>\n (which is saved for later retrieval by the <code>getCause()</code> method); may be null indicating\n the cause is non-existent or unknown.\n ",non-directive
"@since 1.6\n",non-directive
" Gets the base URL. ",non-directive
"This is the URL of the directory which contains the applet.\n\n ",non-directive
"@return  the base {@link java.net.URL} of\n          the directory which contains the applet.\n ",non-directive
"@see     java.applet.AppletStub#getDocumentBase()\n",non-directive
" Creates an audio clip.\n\n ",non-directive
"@param   url   an absolute URL giving the location of the audio clip.\n ",non-directive
"@return  the audio clip at the specified URL.\n",non-directive
" Finds all the keys of the streams in this applet context.\n ",non-directive
"<p>\n For security reasons, mapping of streams and keys exists for each \n codebase. ",directive
"In other words, applet from one codebase cannot access \n the streams created by an applet from a different codebase\n <p>\n ",directive
"@return  an Iterator of all the names of the streams in this applet \n          context.\n ",non-directive
"@since 1.4\n",non-directive
" Called by the browser or applet viewer to inform\n this applet that it has been loaded into the system. ",non-directive
"It is always\n called before the first time that the <code>start</code> method is\n called.\n ",directive
"<p>\n A subclass of <code>Applet</code> should override this method if\n it has initialization to perform. ",directive
"For example, an applet with\n threads would use the <code>init</code> method to create the\n threads and the <code>destroy</code> method to kill them.\n ",non-directive
"<p>\n The implementation of this method provided by the\n <code>Applet</code> class does nothing.\n\n ",non-directive
"@see     java.applet.Applet#destroy()\n ",non-directive
"@see     java.applet.Applet#start()\n ",non-directive
"@see     java.applet.Applet#stop()\n",non-directive
" Compares the host components of two URLs.\n ",non-directive
"@param u1 the URL of the first host to compare \n ",non-directive
"@param u2 the URL of the second host to compare \n ",non-directive
"@return	<tt>true</tt> if and only if they \n are equal, <tt>false</tt> otherwise.\n ",non-directive
"@since 1.3\n",non-directive
" Loads filename map (a mimetable) from a data file. ",non-directive
"It will\n first try to load the user-specific table, defined\n by &quot;content.types.user.table&quot; property. ",non-directive
"If that fails,\n it tries to load the default built-in table at \n lib/content-types.properties under java home.\n\n ",non-directive
"@return the FileNameMap\n ",non-directive
"@since 1.2\n ",non-directive
"@see #setFileNameMap(java.net.FileNameMap)\n",non-directive
" Returns setting for read timeout. ",non-directive
"0 return implies that the\n option is disabled (i.e., timeout of infinity).\n\n ",directive
"@return an <code>int</code> that indicates the read timeout\n         value in milliseconds\n\n ",non-directive
"@see #setReadTimeout(int)\n ",non-directive
"@see InputStream#read()\n ",non-directive
"@since 1.5\n",non-directive
" Returns the value of this <code>URLConnection</code>'s\n <code>doOutput</code> flag.\n\n ",non-directive
"@return  the value of this <code>URLConnection</code>'s\n          <code>doOutput</code> flag.\n ",non-directive
"@see     #setDoOutput(boolean)\n",non-directive
" Sets the default value of the <code>useCaches</code> field to the \n specified value. \n\n ",non-directive
"@param   defaultusecaches   the new value.\n ",non-directive
"@see     #getDefaultUseCaches()\n",non-directive
" Gets the path part of this <code>URL</code>.\n\n ",non-directive
"@return  the path part of this <code>URL</code>, or an\n empty string if one does not exist\n ",non-directive
"@since 1.3\n",non-directive
" Gets the host name of this <code>URL</code>, if applicable.\n ",non-directive
"The format of the host conforms to RFC 2732, i.e. ",non-directive
"for a\n literal IPv6 address, this method will return the IPv6 address\n enclosed in square brackets (<tt>'['</tt> and <tt>']'</tt>).\n\n ",non-directive
"@return  the host name of this <code>URL</code>.\n",non-directive
" Normalizes this URI's path.\n\n ",non-directive
"<p> If this URI is opaque, or if its path is already in normal form,\n then this URI is returned.  ",non-directive
"Otherwise a new URI is constructed that is\n identical to this URI except that its path is computed by normalizing\n this URI's path in a manner consistent with <a\n href=\"http://www.ietf.org/rfc/rfc2396.txt\">RFC&nbsp;2396</a>,\n section&nbsp;5.2, step&nbsp;6, sub-steps&nbsp;c through&nbsp;f; that is:\n </p>\n\n \n\n   ",directive
"-- <p> All <tt>\".\"</tt> segments are removed. ",non-directive
"</p>\n\n   ",non-directive
"-- <p> If a <tt>\"..\"</tt> segment is preceded by a non-<tt>\"..\"</tt>\n   segment then both of these segments are removed.  ",non-directive
"This step is\n   repeated until it is no longer applicable. ",non-directive
"</p>\n\n   ",non-directive
"-- <p> If the path is relative, and if its first segment contains a\n   colon character (<tt>':'</tt>), then a <tt>\".\"</tt> segment is\n   prepended.  ",non-directive
"This prevents a relative URI with a path such as\n   <tt>\"a:b/c/d\"</tt> from later being re-parsed as an opaque URI with a\n   scheme of <tt>\"a\"</tt> and a scheme-specific part of <tt>\"b/c/d\"</tt>.\n   ",non-directive
"<b><i>(Deviation from RFC&nbsp;2396)</i></b> </p>\n\n \n\n ",directive
"<p> A normalized path will begin with one or more <tt>\"..\"</tt> segments\n if there were insufficient non-<tt>\"..\"</tt> segments preceding them to\n allow their removal.  ",non-directive
"A normalized path will begin with a <tt>\".\"</tt>\n segment if one was inserted by step 3 above.  ",non-directive
"Otherwise, a normalized\n path will not contain any <tt>\".\"</tt> or <tt>\"..\"</tt> segments. ",non-directive
"</p>\n\n ",non-directive
"@return  A URI equivalent to this URI,\n          but whose path is in normal form\n",non-directive
" Tells whether or not this URI is opaque.\n\n ",non-directive
"<p> A URI is opaque if, and only if, it is absolute and its\n scheme-specific part does not begin with a slash character ('/').\n ",directive
"An opaque URI has a scheme, a scheme-specific part, and possibly\n a fragment; all other components are undefined. ",directive
"</p>\n\n ",non-directive
"@return  <tt>true</tt> if, and only if, this URI is opaque\n",non-directive
" Returns the content of this URI as a US-ASCII string.\n\n ",non-directive
"<p> If this URI does not contain any characters in the <i>other</i>\n category then an invocation of this method will return the same value as\n an invocation of the {@link #toString() toString} method.  ",directive
"Otherwise\n this method works as if by invoking that method and then <a\n href=\"#encode\">encoding</a> the result.  ",directive
"</p>\n\n ",non-directive
"@return  The string form of this URI, encoded as needed\n          so that it only contains characters in the US-ASCII\n          charset\n",non-directive
" Connects this socket to the specified port on the named host. \n\n ",non-directive
"@param      host   the name of the remote host.\n ",non-directive
"@param      port   the port number.\n ",non-directive
" Places the input stream for this socket at \"end of stream\".\n ",non-directive
"Any data sent to this socket is acknowledged and then\n silently discarded.\n\n ",directive
"If you read from a socket input stream after invoking \n shutdownInput() on the socket, the stream will return EOF.\n\n ",directive
"@see java.net.Socket#shutdownOutput()\n ",non-directive
"@see java.net.Socket#close()\n ",non-directive
"@see java.net.Socket#setSoLinger(boolean, int)\n ",non-directive
"@since 1.3\n",non-directive
" Returns the unique {@link java.nio.channels.SocketChannel SocketChannel}\n object associated with this socket, if any.\n\n ",non-directive
"<p> A socket will have a channel if, and only if, the channel itself was\n created via the {@link java.nio.channels.SocketChannel#open\n SocketChannel.open} or {@link\n java.nio.channels.ServerSocketChannel#accept ServerSocketChannel.accept}\n methods.\n\n ",directive
"@return  the socket channel associated with this socket,\n          or <tt>null</tt> if this socket was not created\n          for a channel\n\n ",non-directive
"@since 1.4\n @spec JSR-51\n",non-directive
" Returns an output stream for this socket.\n\n ",non-directive
"<p> If this socket has an associated channel then the resulting output\n stream delegates all of its operations to the channel.  ",directive
"If the channel\n is in non-blocking mode then the output stream's <tt>write</tt>\n operations will throw an {@link\n java.nio.channels.IllegalBlockingModeException}.\n\n ",directive
"<p> Closing the returned {@link java.io.OutputStream OutputStream}\n will close the associated socket.\n\n ",directive
"@return     an output stream for writing bytes to this socket.\n ",non-directive
"@revised 1.4\n @spec JSR-51\n",non-directive
" Enable/disable TCP_NODELAY (disable/enable Nagle's algorithm).\n\n ",non-directive
"@param on <code>true</code> to enable TCP_NODELAY, \n <code>false</code> to disable.\n\n ",non-directive
"@since   JDK1.1\n\n ",non-directive
"@see #getTcpNoDelay()\n",non-directive
" Returns setting for SO_LINGER. ",non-directive
"-1 returns implies that the\n option is disabled.\n\n ",directive
"The setting only affects socket close.\n\n ",directive
"@return the setting for SO_LINGER.\n ",non-directive
"@since   JDK1.1\n ",non-directive
"@see #setSoLinger(boolean, int)\n",non-directive
" Sets the client socket implementation factory for the\n application. ",non-directive
"The factory can be specified only once.\n ",directive
"<p>\n When an application creates a new client socket, the socket\n implementation factory's <code>createSocketImpl</code> method is\n called to create the actual socket implementation.\n ",directive
"<p>\n Passing <code>null</code> to the method is a no-op unless the factory\n was already set.\n ",non-directive
"<p>If there is a security manager, this method first calls\n the security manager's <code>checkSetFactory</code> method \n to ensure the operation is allowed. \n ",directive
"This could result in a SecurityException.\n\n ",directive
"@param      fac   the desired factory.\n ",non-directive
"@see        java.net.SocketImplFactory#createSocketImpl()\n ",non-directive
"@see        SecurityManager#checkSetFactory\n",non-directive
" Get an Enumeration with all the subinterfaces (also known as virtual\n interfaces) attached to this network interface.\n ",non-directive
"<p>\n For instance eth0:1 will be a subinterface to eth0.\n\n ",non-directive
"@return an Enumeration object with all of the subinterfaces\n of this network interface\n ",non-directive
"@since 1.6\n",non-directive
" Create a multicast socket.\n \n",non-directive
" <p>If there is a security manager, \n its <code>checkListen</code> method is first called\n with 0 as its argument to ensure the operation is allowed. \n ",directive
"This could result in a SecurityException.\n ",directive
"<p>\n When the socket is created the \n {@link DatagramSocket#setReuseAddress(boolean)} method is \n called to enable the SO_REUSEADDR socket option. \n\n ",directive
"@see SecurityManager#checkListen\n ",non-directive
"@see java.net.DatagramSocket#setReuseAddress(boolean) \n",non-directive
" Creates a socket address where the IP address is the wildcard address\n and the port number a specified value.\n ",non-directive
"<p>\n A valid port value is between 0 and 65535.\n ",directive
"A port number of <code>zero</code> will let the system pick up an\n ephemeral port in a <code>bind</code> operation.\n ",directive
"<p>\n ",non-directive
"@param	port	The port number\n ",non-directive
" Utility routine to check if the multicast address has node scope.\n\n ",non-directive
"@return a <code>boolean</code> indicating if the address has \n         is a multicast address of node-local scope, false if it is not \n         of node-local scope or it is not a multicast address\n ",non-directive
"@since 1.4\n",non-directive
" Create an Inet6Address in the exact manner of {@link InetAddress#getByAddress(String,byte[])}\n except that the IPv6 scope_id is set to the given numeric value.\n ",non-directive
"The scope_id is not checked to determine if it corresponds to any interface on the system.\n ",directive
"See <a href=\"Inet6Address.html#scoped\">here</a> for a description of IPv6\n scoped addresses.\n\n ",directive
"@param host the specified host\n ",non-directive
"@param addr the raw IP address in network byte order\n ",non-directive
"@param scope_id the numeric scope_id for the address.\n ",non-directive
"@return  an Inet6Address object created from the raw IP address.\n ",non-directive
"@since 1.5\n",non-directive
" Utility routine to check if the multicast address has link scope.\n\n ",non-directive
"@return a <code>boolean</code> indicating if the address has \n         is a multicast address of link-local scope, false if it is not \n         of link-local scope or it is not a multicast address\n ",non-directive
"@since 1.4\n",non-directive
" Utility routine to check if the multicast address has node scope.\n\n ",non-directive
"@return a <code>boolean</code> indicating if the address has \n         is a multicast address of node-local scope, false if it is not \n         of node-local scope or it is not a multicast address\n ",non-directive
"@since 1.4\n",non-directive
" Returns the raw IP address of this <code>InetAddress</code>\n object. ",non-directive
"The result is in network byte order: the highest order\n byte of the address is in <code>getAddress()[0]</code>.\n\n ",directive
"@return  the raw IP address of this object.\n",non-directive
" Compares this object against the specified object.\n ",non-directive
"The result is <code>true</code> if and only if the argument is\n not <code>null</code> and it represents the same IP address as\n this object.\n ",non-directive
"<p>\n Two instances of <code>InetAddress</code> represent the same IP\n address if the length of the byte arrays returned by\n <code>getAddress</code> is the same for both, and each of the\n array components is the same for the byte arrays.\n\n ",non-directive
"@param   obj   the object to compare against.\n ",non-directive
"@return  <code>true</code> if the objects are the same;\n          <code>false</code> otherwise.\n ",non-directive
"@see     java.net.InetAddress#getAddress()\n",non-directive
" Gets the HTTP response message, if any, returned along with the\n response code from a server.  ",non-directive
"From responses like:\n <PRE>\n HTTP/1.0 200 OK\n HTTP/1.0 404 Not Found\n </PRE>\n Extracts the Strings \"OK\" and \"Not Found\" respectively.\n ",non-directive
"Returns null if none could be discerned from the responses \n (the result was not valid HTTP).\n ",non-directive
"@return the HTTP response message, or <code>null</code>\n",non-directive
" Set the TTL (time-to-live) option.\n ",non-directive
"@param ttl an <tt>int</tt> specifying the time-to-live value\n ",non-directive
"@see #getTimeToLive()\n",non-directive
" Gets traffic class or type-of-service in the IP datagram \n header for packets sent from this DatagramSocket.\n ",non-directive
"<p>\n As the underlying network implementation may ignore the\n traffic class or type-of-service set using {@link #setTrafficClass(int)}\n this method may return a different value than was previously\n set using the {@link #setTrafficClass(int)} method on this \n DatagramSocket.\n\n ",directive
"@return the traffic class or type-of-service already set\n ",non-directive
"@since 1.4\n ",non-directive
"@see #setTrafficClass(int)\n",non-directive
" Constructs a datagram socket and binds it to the specified port\n on the local host machine.  ",non-directive
"The socket will be bound to the wildcard\n address, an IP address chosen by the kernel.\n \n",directive
" <p>If there is a security manager, \n its <code>checkListen</code> method is first called\n with the <code>port</code> argument\n as its argument to ensure the operation is allowed. \n ",directive
"This could result in a SecurityException.\n\n ",directive
"@param      port port to use.\n ",non-directive
"@see SecurityManager#checkListen\n",non-directive
" Returns the offset of the data to be sent or the offset of the\n data received.\n\n ",non-directive
"@return  the offset of the data to be sent or the offset of the\n          data received.\n\n ",non-directive
"@since 1.2\n",non-directive
" Sets the port number on the remote host to which this datagram\n is being sent.\n ",non-directive
"@param iport the port number\n ",non-directive
"@since   JDK1.1\n ",non-directive
"@see #getPort()\n",non-directive
" Remove a cookie from store.\n\n ",non-directive
"@param uri       the uri this cookie associated with.\n                  ",non-directive
"if <tt>null</tt>, the cookie to be removed is not associated\n                  with an URI when added; if not <tt>null</tt>, the cookie\n                  to be removed is associated with the given URI when added.\n ",non-directive
"@param cookie    the cookie to remove\n\n ",non-directive
"@return          <tt>true</tt> if this store contained the specified cookie\n\n ",non-directive
" Gets the <code>hostname</code> of the\n site or proxy requesting authentication, or <code>null</code>\n if not available.\n \n",non-directive
"@return the hostname of the connection requiring authentication, or null\n		if it's not available.\n ",non-directive
"@since 1.4\n",non-directive
" Returns the value to which the specified key is mapped,\n or {@code null} if this map contains no mapping for the key.\n\n ",non-directive
"<p>More formally, if this map contains a mapping from a key\n {@code k} to a value {@code v} such that {@code (key==null ? k==null :\n key.equals(k))}, then this method returns {@code v}; otherwise\n it returns {@code null}.  ",directive
"(There can be at most one such mapping.)\n\n <p>A return value of {@code null} does not <i>necessarily</i>\n indicate that the map contains no mapping for the key; it's also\n possible that the map explicitly maps the key to {@code null}.\n ",directive
"The {@link #containsKey containsKey} operation may be used to\n distinguish these two cases.\n\n ",directive
"@see #put(Object, Object)\n",non-directive
" Returns <tt>true</tt> if this map maps one or more keys to the\n specified value.\n\n ",non-directive
"@param value value whose presence in this map is to be tested\n ",non-directive
"@return <tt>true</tt> if this map maps one or more keys to the\n         specified value\n",non-directive
" Constructs a new <tt>WeakHashMap</tt> with the same mappings as the\n specified map.  ",non-directive
"The <tt>WeakHashMap</tt> is created with the default\n load factor (0.75) and an initial capacity sufficient to hold the\n mappings in the specified map.\n\n ",directive
"@param   m the map whose mappings are to be placed in this map\n ",non-directive
"@since	1.3\n",non-directive
" Returns {@code true} if this vector contains the specified element.\n ",non-directive
"More formally, returns {@code true} if and only if this vector\n contains at least one element {@code e} such that\n <tt>(o==null&nbsp;?&nbsp;e==null&nbsp;:&nbsp;o.equals(e))</tt>.\n\n ",non-directive
"@param o element whose presence in this vector is to be tested\n ",non-directive
"@return {@code true} if this vector contains the specified element\n",non-directive
" Adds the specified component to the end of this vector,\n increasing its size by one. ",non-directive
"The capacity of this vector is\n increased if its size becomes greater than its capacity.\n\n ",non-directive
"<p>This method is identical in functionality to the\n {@link #add(Object) add(E)}\n method (which is part of the {@link List} interface).\n\n ",directive
"@param   obj   the component to be added\n",non-directive
" Removes the first occurrence of the specified element in this Vector\n If the Vector does not contain the element, it is unchanged.  ",non-directive
"More\n formally, removes the element with the lowest index i such that\n {@code (o==null ? get(i)==null : o.equals(get(i)))} (if such\n an element exists).\n\n ",non-directive
"@param o element to be removed from this Vector, if present\n ",non-directive
"@return true if the Vector contained the specified element\n ",non-directive
"@since 1.2\n",non-directive
" Gets the time zone offset, for current date, modified in case of\n daylight savings. ",non-directive
"This is the offset to add to UTC to get local time.\n ",directive
"<p>\n This method returns a historically correct offset if an\n underlying <code>TimeZone</code> implementation subclass\n supports historical Daylight Saving Time schedule and GMT\n offset changes.\n\n ",directive
"@param era the era of the given date.\n ",non-directive
"@param year the year in the given date.\n ",non-directive
"@param month the month in the given date.\n ",non-directive
"Month is 0-based. ",directive
"e.g., 0 for January.\n ",directive
"@param day the day-in-month of the given date.\n ",non-directive
"@param dayOfWeek the day-of-week of the given date.\n ",non-directive
"@param milliseconds the milliseconds in day in <em>standard</em>\n local time.\n\n ",non-directive
"@return the offset in milliseconds to add to GMT to get local time.\n\n ",non-directive
"@see Calendar#ZONE_OFFSET\n ",non-directive
"@see Calendar#DST_OFFSET\n",non-directive
" Tests if there are more tokens available from this tokenizer's string. \n ",non-directive
"If this method returns <tt>true</tt>, then a subsequent call to \n <tt>nextToken</tt> with no argument will successfully return a token.\n\n ",directive
"@return  <code>true</code> if and only if there is at least one token \n          in the string after the current position; <code>false</code> \n          otherwise.\n",non-directive
" Sets the daylight saving time start rule. ",non-directive
"For example, if daylight saving\n time starts on the first Sunday in April at 2 am in local wall clock\n time, you can set the start rule by calling:\n <pre><code>setStartRule(Calendar.APRIL, 1, Calendar.SUNDAY, 2*60*60*1000);</code></pre>\n\n ",directive
"@param startMonth      The daylight saving time starting month. ",non-directive
"Month is\n                        a {@link Calendar#MONTH MONTH} field\n                        value (0-based. ",directive
"e.g., 0 for January).\n ",directive
"@param startDay        The day of the month on which the daylight saving time starts.\n                        ",non-directive
"See the class description for the special cases of this parameter.\n ",directive
"@param startDayOfWeek  The daylight saving time starting day-of-week.\n                        ",non-directive
"See the class description for the special cases of this parameter.\n ",directive
"@param startTime       The daylight saving time starting time in local wall clock\n                        time, which is local standard time in this case.\n ",non-directive
" Sets the daylight saving time end rule. ",non-directive
"For example, if daylight saving time\n ends on the last Sunday in October at 2 am in wall clock time,\n you can set the end rule by calling:\n <code>setEndRule(Calendar.OCTOBER, -1, Calendar.SUNDAY, 2*60*60*1000);</code>\n\n ",directive
"@param endMonth        The daylight saving time ending month. ",non-directive
"Month is\n                        a {@link Calendar#MONTH MONTH} field\n                        value (0-based. ",directive
"e.g., 9 for October).\n ",directive
"@param endDay          The day of the month on which the daylight saving time ends.\n                        ",non-directive
"See the class description for the special cases of this parameter.\n ",directive
"@param endDayOfWeek    The daylight saving time ending day-of-week.\n                        ",non-directive
"See the class description for the special cases of this parameter.\n ",directive
"@param endTime         The daylight saving ending time in local wall clock time,\n                        (in milliseconds within the day) which is local daylight\n                        time in this case.\n ",non-directive
" Constructs a SimpleTimeZone with the given base time zone offset from\n GMT, time zone ID, and rules for starting and ending the daylight\n time.\n ",non-directive
"Both <code>startTime</code> and <code>endTime</code> are assumed to be\n represented in the wall clock time. ",directive
"This constructor is equivalent to:\n <pre><code>\n     SimpleTimeZone(rawOffset,\n                    ID,\n                    startMonth,\n                    startDay,\n                    startDayOfWeek,\n                    startTime,\n                    SimpleTimeZone.{@link #WALL_TIME},\n                    endMonth,\n                    endDay,\n                    endDayOfWeek,\n                    endTime,\n                    SimpleTimeZone.{@link #WALL_TIME},\n                    dstSavings)\n </code></pre>\n\n ",directive
"@param rawOffset       The given base time zone offset from GMT.\n ",non-directive
"@param ID              The time zone ID which is given to this object.\n ",non-directive
"@param startMonth      The daylight saving time starting month. ",non-directive
"Month is\n                        a {@link Calendar#MONTH MONTH} field\n                        value (0-based. ",directive
"e.g., 0 for January).\n ",directive
"@param startDay        The day of the month on which the daylight saving time starts.\n                        ",non-directive
"See the class description for the special cases of this parameter.\n ",directive
"@param startDayOfWeek  The daylight saving time starting day-of-week.\n                        ",non-directive
"See the class description for the special cases of this parameter.\n ",directive
"@param startTime       The daylight saving time starting time in local wall clock\n                        time, which is local standard time in this case.\n ",non-directive
"@param endMonth        The daylight saving time ending month. ",non-directive
"Month is\n                        a {@link Calendar#MONTH MONTH} field\n                        value (0-based. ",directive
"e.g., 9 for October).\n ",directive
"@param endDay          The day of the month on which the daylight saving time ends.\n                        ",non-directive
"See the class description for the special cases of this parameter.\n ",directive
"@param endDayOfWeek    The daylight saving time ending day-of-week.\n                        ",non-directive
"See the class description for the special cases of this parameter.\n ",directive
"@param endTime         The daylight saving ending time in local wall clock time,\n                        which is local daylight time in this case.\n ",non-directive
"@param dstSavings      The amount of time in milliseconds saved during\n                        daylight saving time.\n ",non-directive
"@since 1.2\n",non-directive
" Returns the number of elements in this set (its cardinality).  ",non-directive
"If this\n set contains more than <tt>Integer.MAX_VALUE</tt> elements, returns\n <tt>Integer.MAX_VALUE</tt>.\n\n ",directive
"@return the number of elements in this set (its cardinality)\n",non-directive
" Clear this loader's provider cache so that all providers will be\n reloaded.\n\n ",non-directive
"<p> After invoking this method, subsequent invocations of the {@link\n #iterator() iterator} method will lazily look up and instantiate\n providers from scratch, just as is done by a newly-created loader.\n\n ",directive
"<p> This method is intended for use in situations in which new providers\n can be installed into a running Java virtual machine.\n",directive
" Returns true if the next token matches the pattern constructed from the \n specified string. ",non-directive
"The scanner does not advance past any input.\n\n ",directive
"<p> An invocation of this method of the form <tt>hasNext(pattern)</tt>\n behaves in exactly the same way as the invocation \n <tt>hasNext(Pattern.compile(pattern))</tt>.\n\n ",directive
"@param pattern a string specifying the pattern to scan\n ",non-directive
"@return true if and only if this scanner has another token matching\n         the specified pattern\n ",non-directive
" Returns the next token if it matches the pattern constructed from the \n specified string.  ",non-directive
"If the match is successful, the scanner advances \n past the input that matched the pattern.\n\n ",non-directive
"<p> An invocation of this method of the form <tt>next(pattern)</tt>\n behaves in exactly the same way as the invocation \n <tt>next(Pattern.compile(pattern))</tt>.\n\n ",directive
"@param pattern a string specifying the pattern to scan\n ",non-directive
"@return the next token\n ",non-directive
" Skips input that matches a pattern constructed from the specified\n string.\n\n ",non-directive
"<p> An invocation of this method of the form <tt>skip(pattern)</tt>\n behaves in exactly the same way as the invocation \n <tt>skip(Pattern.compile(pattern))</tt>.\n\n ",directive
"@param pattern a string specifying the pattern to skip over\n ",non-directive
"@return this scanner\n ",non-directive
" Returns true if the next token in this scanner's input can be\n interpreted as a boolean value using a case insensitive pattern \n created from the string \"true|false\".  ",non-directive
"The scanner does not\n advance past the input that matched.\n\n ",directive
"@return true if and only if this scanner's next token is a valid\n         boolean value\n ",non-directive
" Returns true if the next token in this scanner's input can be\n interpreted as an int value in the specified radix using the \n {@link #nextInt} method. ",non-directive
"The scanner does not advance past any input.\n\n ",non-directive
"@param radix the radix used to interpret the token as an int value\n ",non-directive
"@return true if and only if this scanner's next token is a valid\n         int value\n ",non-directive
" Scans the next token of the input as an <tt>int</tt>.\n ",non-directive
"This method will throw <code>InputMismatchException</code>\n if the next token cannot be translated into a valid int value as\n described below. ",directive
"If the translation is successful, the scanner advances\n past the input that matched.\n\n ",non-directive
"<p> If the next token matches the <a\n href=\"#Integer-regex\"><i>Integer</i></a> regular expression defined \n above then the token is converted into an <tt>int</tt> value as if by\n removing all locale specific prefixes, group separators, and locale\n specific suffixes, then mapping non-ASCII digits into ASCII\n digits via {@link Character#digit Character.digit}, prepending a\n negative sign (-) if the locale specific negative prefixes and suffixes\n were present, and passing the resulting string to\n {@link Integer#parseInt(String, int) Integer.parseInt} with the\n specified radix.\n\n ",directive
"@param radix the radix used to interpret the token as an int value\n ",non-directive
"@return the <tt>int</tt> scanned from the input\n ",non-directive
" Returns true if the next token in this scanner's input can be\n interpreted as a long value in the default radix using the \n {@link #nextLong} method. ",non-directive
"The scanner does not advance past any input.\n\n ",directive
"@return true if and only if this scanner's next token is a valid\n         long value\n ",non-directive
" Gets a resource bundle using the specified base name, the default locale,\n and the caller's class loader. ",non-directive
"Calling this method is equivalent to calling\n <blockquote>\n <code>getBundle(baseName, Locale.getDefault(), this.getClass().getClassLoader())</code>,\n </blockquote>\n except that <code>getClassLoader()</code> is run with the security\n privileges of <code>ResourceBundle</code>.\n ",directive
"See {@link #getBundle(String, Locale, ClassLoader) getBundle}\n for a complete description of the search and instantiation strategy.\n\n ",directive
"@param baseName the base name of the resource bundle, a fully qualified class name\n ",non-directive
"@return a resource bundle for the given base name and the default locale\n",non-directive
" Gets an object for the given key from this resource bundle.\n ",non-directive
"Returns null if this resource bundle does not contain an\n object for the given key.\n\n ",non-directive
"@param key the key for the desired object\n ",non-directive
"@return the object for the given key, or null\n",non-directive
" Returns a <code>Set</code> of the keys contained\n <em>only</em> in this <code>ResourceBundle</code>.\n\n ",non-directive
"@return a <code>Set</code> of the keys contained only in this\n         <code>ResourceBundle</code>\n ",non-directive
"@since 1.6\n ",non-directive
"@see #keySet()\n",non-directive
