@relation 'textMining01.csv_balanced(randomized)'

@attribute text string
@attribute is_directive {directive,non-directive}

@data
'<li>Invoker - invokes a method on the input object\n ',directive
' Defines a map that is bounded in size.\n <p>\n The size of the map can vary, but it can never exceed a preset \n maximum number of elements. This interface allows the querying of details\n associated with the maximum number of elements.\n\n @since Commons Collections 3.0\n @version $Revision: 815026 $ $Date: 2009-09-15 07:54:23 +0200 (Tue, 15 Sep 2009) $\n\n @author Stephen Colebourne\n',directive
' Sets the minimum page size used for the pages.\n \n @param minWidth\n            the minimum page width\n @param minHeight\n            the minimum page height\n @see #setMinimumPageSize(Point)\n',non-directive
' Replaces this manager\'s information control as defined by\n the information control replacer.\n <strong>Must only be called when the information control is instanceof {@link IInformationControlExtension3}!</strong>\n\n @param takeFocus <code>true</code> iff the replacing information control should take focus\n',directive
' Helper to enable/disable Cancel button for this dialog.\n \n',non-directive
'Through the use of the method\n {',directive
'@since 3.1\n\n ',non-directive
'@link BrowserInformationControl}\n is not available and this input is passed to a {',directive
'@return the wizard, or <code>null</code> if this page has not been\n   added to any wizard\n ',directive
'This\n can affect whether or not the dialog will display additional help\n mechanisms such as a help control in the button bar.\n \n',directive
' Converts the given value into an SWT RGB color value.\n Returns the given default value if the \n value does not represent an RGB color value.\n\n @param value the value to be converted\n @param dflt the default value\n @return the value as a RGB color value, or the default value\n',non-directive
?,non-directive
' Creates a new abstract preference page with the given title and image.\n\n ',non-directive
'<p>\n Note that several static convenience methods are also provided on this\n class for directly accessing JFace\'s standard fonts.\n ',directive
'<p>\n This method is called by the container itself\n when its wizard page changes and may be called\n by the page at other times to force a button state\n update.\n ',directive
'@link #margins(int, int)}.\n \n',directive
'Only listeners registered at the time this method is called are notified.\n\n ',directive
'@link\njava.lang.NullPointerException NullPointerException} to be thrown.\n\n',non-directive
'<p>\n It contains various type safe methods\n as well as other useful features like deep copying.\n ',non-directive
'The framework provides a concrete\npreference store implementation (<tt>PreferenceStore</tt>) based on an\ninternal <tt>java.util.Properties</tt> object, with support for persisting\nthe non-default preference values to files or streams.\n',non-directive
' Sets the length of this range, keeping {@link #end()} constant.\n\n @param length the new length, must be &gt; 0 and &lt;= {@link #end()}\n @throws LineIndexOutOfBoundsException if <code>length</code> &lt;= 0\n',directive
' <p>Returns a FontDescriptor that is equivalent to the reciever, but\n has the given style bits, in addition to any styles the reciever already has.</p>\n \n <p>Does not modify the reciever.</p>\n \n ',directive
'Convenience method\n equivalent to\n \n <pre>\n JFaceResources.getFontRegistry().getDescriptor(JFaceResources.DEFAULT_FONT)\n </pre>\n \n ',directive
'\nProvides persistence support for templates.\n<h3>Packages</h3>\n<ul>\n  <li><tt><big><strong>org.eclipse.jface.text.templates</strong></big></tt></li>\n  <li><tt><big><strong>org.eclipse.ui.workbench.texteditor.templates</strong></big></tt></li>\n  <li><tt><big><strong>org.eclipse.ui.editors.templates</strong></big></tt></li>\n</ul>\n<h3>Introduction</h3>\nTemplates are shortcuts for frequently used fragments of text such as\ncode patterns or complex text entities. They may contain variables\nwhich are only resolved at the time when the template is inserted\nwithin a context. Together with linked mode, inserting a template can\ncreate a on-the-fly edit mask within a text viewer.<br>\n<br>\nTemplates are specified as text, variables are defined using the <tt>${variable}</tt>\nnotation known from\nAnt, for example. The following snippet shows an example template for\nan instance check in Java:<br>\n<pre>if (${name} instanceof ${type}) {\n&nbsp;&nbsp;&nbsp; ${type} ${new_name} = (${type})${name};\n&nbsp;&nbsp;&nbsp; ${cursor}\n}\n</pre>\nIn this template, the variables (<tt>name,type, ...</tt>) are resolved\nwhen inserted into java source and changing one variable instance will\nalso change the other. When leaving linked mode, the caret is placed at\nthe <tt>cursor</tt> variable.<br>\n<br>\nTemplate functionality can be added to a custom text editor by offering\n<tt>TemplateProposal</tt>s as content assist choices, which is\nsimplified by using a subclass of <tt>TemplateCompletionProcessor</tt>. User template management can be\noffered by including a <tt>TemplatePreferencePage</tt> which uses a <tt>TemplateStore</tt> and <tt>ContextTypeRegistry</tt> as the\nunderlying model to store templates. The <tt>org.eclipse.ui.editors.templates</tt>\nextension point can be used to allow other plug-ins to contribute\ntemplates to an editor. This is accomplished by using the <tt>ContributionTemplateStore</tt> and <tt>ContributionContextTypeRegistry</tt>\nsubclasses of the above types.<br>\n<br>\nTemplate variables are resolved by a <tt>TemplateVariableResolver.</tt> <tt>GlobalTemplateVariables</tt> offers\nsome default variables such as date, user, and selection, but advanced\nfeatures such as resolving to language constructs can be performed in\nsubclasses.<br>\n<h4>Classes</h4>\n<ul>\n  <li><tt>Template</tt> a template consists of name, context\ntype identifier, and a pattern.</li>\n  <li><tt>TemplateTranslator</tt> and <tt>TemplateBuffer</tt> are used to\nparse the template grammar and don\'t need to be used usually.</li>\n  <li>A <tt>TemplateProposal </tt>can be\noffered in content assist, possibly created by a subclass of <tt>TemplateCompletionProcessor.</tt></li>\n  <li><tt>TemplateStore</tt> and <tt>ContextTypeRegistry</tt> manage a\nset of templates within a plug-in and offer ways to store them in the\npreferences or externally in XML streams via a <tt>TemplateReaderWriter</tt>.<br></li>\n  <li><tt>ContributionTemplateStore</tt> and <tt>ContributionContextTypeRegistry</tt>\nadd awareness for the  <tt>org.eclipse.ui.editors.templates</tt>\nextension point.</li>\n  <li><tt>TemplatePreferencePage</tt> allows\nthe user to access the templates within a <tt>TemplateStore.</tt></li>\n</ul>\n<ul>\n</ul>\n<h4>Example</h4>\nSee the Template Editor Example in the <strong>org.eclipse.ui.examples.javaeditor</strong> project.<br>\n',directive
'<li><code>MessageDialog.ERROR</code> for a dialog with an\n            error image</li>\n            ',directive
' Returns whether this wizard could be finished without further user\n interaction.\n <p>\n The result of this method is typically used by the wizard container to enable\n or disable the Finish button.\n </p>\n\n @return <code>true</code> if the wizard could be finished,\n   and <code>false</code> otherwise\n',non-directive
'Don\'t assign the layout directly the {',directive
'@throws IndexOutOfBoundsException if start is less than zero or greater\n  than the length of the array\n ',non-directive
' Returns the original (before applying diff information) line range of this change region.\n\n ',directive
' Constructs a new instance of <code>PopupDialog</code>.\n \n @param parent\n            The parent shell.\n @param shellStyle\n            The shell style.\n @param takeFocusOnOpen\n            A boolean indicating whether focus should be taken by this\n            popup when it opens.\n @param persistBounds\n            A boolean indicating whether the bounds (size and location) of\n            the dialog should be persisted upon close of the dialog. The\n            bounds can only be persisted if the dialog settings for\n            persisting the bounds are also specified. If a menu action\n            will be provided that allows the user to control this feature,\n            then the last known value of the user\'s setting will be used\n            instead of this flag.\n @param showDialogMenu\n            A boolean indicating whether a menu for moving and resizing\n            the popup should be provided.\n @param showPersistActions\n            A boolean indicating whether actions allowing the user to\n            control the persisting of the dialog size and location should\n            be shown in the dialog menu. This parameter has no effect if\n            <code>showDialogMenu</code> is <code>false</code>.\n @param titleText\n            Text to be shown in an upper title area, or <code>null</code>\n            if there is no title.\n @param infoText\n            Text to be shown in a lower info area, or <code>null</code>\n            if there is no info area.\n \n @see PopupDialog#getDialogSettings()\n @deprecated As of 3.4, replaced by\n             {@link #PopupDialog(Shell, int, boolean, boolean, boolean, boolean, boolean, String, String)}\n',directive
'</p>\n <p>\n Clients usually instantiate and configure this class before using it. ',directive
'<li>PROPOSAL_REMOVE<p>\n     any currently shown proposal popup should be closed\n   </li>\n   ',directive
' (non-Javadoc)\n \n @see org.eclipse.jface.window.Window#getInitialLocation(org.eclipse.swt.graphics.Point)\n',non-directive
' Returns a text edit describing the text modification that would be executed if the given\n selection was replaced by <code>replacement</code>.\n \n',non-directive
'\nProvides a framework for viewers, which are model-based\ncontent adapters for SWT widgets.\n<h2>\nPackage Specification</h2>\nA viewer is a model-based adapter on an SWT widget.&nbsp; Each viewer has\nfour parts:\n<blockquote>\n<li>\nan <b>input</b> - the object that serves as the viewer\'s model</li>\n\n<li>\na <b>widget</b> - the SWT control through which the viewer\'s model is displayed</li>\n\n<li>\na <b>content provider</b> - mediates between the model and viewer</li>\n\n<li>\na <b>label provider</b> - maps model objects to displayable labels containing\ntext and/or an image</li>\n</blockquote>\nThis package contains the viewer framework. The viewer framework is an\nindependent JFace module. Using it requires a knowledge of SWT, but does\nnot require familiarity with any of the other JFace modules. The framework\nconsists of abstract base classes for viewers (<tt>Viewer</tt>, <tt>StructuredViewer</tt>,\n<tt>AbstractTreeViewer</tt>) together with concrete viewer classes (<tt>ListViewer</tt>,\n<tt>TreeViewer</tt>,\n<tt>TableViewer</tt>,\n<tt>TableTreeViewer</tt>, <tt>CheckboxTreeViewer</tt>,\nand <tt>CheckboxTableViewer</tt>),\nand various lesser support classes. The concrete structured viewer classes\nare ready-to-use and have built-in support for drag-and-drop, filtering\n(<tt>IViewerFilter</tt> and <tt>ViewerFilter</tt>), and sorting (<tt>IViewerSorter</tt>\nand <tt>ViewerSorter</tt>); these classes may also be subclassed further\nif required.\n<p>In general terms, creating a viewer involves the following steps:\n<ul>\n<li>\ninstantiating a viewer on some pre-existing SWT widget,</li>\n\n<li>\nsetting the viewer\'s content provider (an object implementing <tt>IContentProvider</tt>),</li>\n\n<li>\nsetting the viewer\'s label provider (an object implementing\n<tt>ILabelProvider</tt>),</li>\n\n<li>\nand, finally, setting the viewer\'s input.</li>\n</ul>\nOnce a viewer\'s input is set, the viewer becomes active. As the model changes,\nit is the content provider\'s responsibility to respond to changes to the\nmodel by telling the viewer what to change (done by calling add and remove\nmethods on the viewer). An existing viewer may be retargeted by giving\nit a different object as input; the viewer is responsible for informing\nthe content provider of these kinds of wholesale changes (<tt>IContentProvider.inputChanged</tt>).\nAlso, each viewer registers with its label provider for notification of\nchanges that would affect what the viewer displays (see <tt>ILabelProviderListener.stateChanged</tt>).\n<p>Note: None of the classes in this package maintain global state.\n<br>&nbsp;\n',directive
'If a <code>null</code> value is given, <code>null</code>\n is returned.\n \n',directive
?,non-directive
?,non-directive
'<li><tt>TemplateStore</tt> and <tt>ContextTypeRegistry</tt> manage a\nset of templates within a plug-in and offer ways to store them in the\npreferences or externally in XML streams via a <tt>TemplateReaderWriter</tt>.<br></li>\n  ',non-directive
'@throws IllegalArgumentException if the size is less than 1\n',non-directive
?,non-directive
'@link java.util.concurrent.Executors}\nclass provides factory methods for the most common kinds and\nconfigurations of Executors, as well as a few utility methods for\nusing them. ',directive
'<p>\n This method will handle primitive arrays as well as object arrays.\n ',non-directive
' Public field that dictates if the page change will successfully change.\n \n Set this field to <code>false</code> to prevent the page from changing.\n   \n Default value is <code>true</code>.\n',non-directive
'@see org.apache.commons.collections.functors.ChainedClosure\n \n ',non-directive
'<li>PROPOSAL_OVERLAY<p>\n     proposal popup windows should overlay each other\n   </li>\n   ',directive
'<p>\n A valid point representation is a string of the form\n <code><it>x</it>,<it>y</it></code> where\n <code><it>x</it></code> and <code><it>y</it></code>\n are valid ints.\n ',directive
'@return the font\n',non-directive
'<li><code>MessageDialog.NONE</code> for a dialog with no\n            image</li>\n            ',directive
'@since 3.4\n',non-directive
'<p>\n A property change event is reported if the current value of the \n preference actually changes from its previous value. ',directive
'@return a list of corresponding string values\n',non-directive
'<LI>Ability to identify parameters to <code>CallableStatement</code>\n      objects by name as well as by index\n  ',directive
'@throws LineIndexOutOfBoundsException if <code>end</code> &lt;= {',directive
'<p>\n This method should only be called from the UI thread. ',directive
?,non-directive
'@param message\n            the message to show in this dialog, or <code>null</code> to\n            indicate that the error\'s message should be shown as the\n            primary message\n ',directive
'<li>\ninstantiating a viewer on some pre-existing SWT widget,</li>\n\n',non-directive
'@return a previously allocated resource for the given descriptor or null if none.\n',directive
'<p>\n Note that several static convenience methods are also provided on this\n class for directly accessing resources in this bundle.\n ',directive
'@link SWT#DEFAULT} if the dialog\n has been closed by other means.\n ',directive
'<li>CONTEXT_ABOVE<p>\n     context information popup should always appear above the line containing\n     the current cursor location\n   </li>\n   ',directive
'@since 3.1\n',non-directive
'@since 2.1\n',non-directive
'A closure \n is called if the input object equals the key. ',directive
'Once a viewer\'s input is set, the viewer becomes active. ',directive
'<li>Call the methods in the MXBean directly within the same \n    Java virtual machine.\n',directive
' Creates a copy of the receiver.\n \n @return a copy of the receiver\n',non-directive
' Creates this field editor\'s main control containing all of its\n basic controls.\n\n @param parent the parent control\n',non-directive
'If the preference\'s current\n is different from its old default value, its current value is\n unaffected. ',directive
'The concrete structured viewer classes\nare ready-to-use and have built-in support for drag-and-drop, filtering\n(<tt>IViewerFilter</tt> and <tt>ViewerFilter</tt>), and sorting (<tt>IViewerSorter</tt>\nand <tt>ViewerSorter</tt>); these classes may also be subclassed further\nif required.\n',directive
?,non-directive
?,non-directive
?,non-directive
' Returns the subnode of this contribution node with the given node id.\n\n @param id the preference node id\n @return the subnode, or <code>null</code> if none\n',non-directive
'@param out\n            the print stream\n',non-directive
' Sets whether the columns should be forced to be equal width\n \n @param equal true iff the columns should be forced to be equal width\n @return this\n',directive
'The page is inserted at the end of the\n page list.\n \n',directive
'<h2>Related Documentation</h2>\n\nFor overviews, tutorials, examples, guides, and tool documentation, please see:\n<ul>\n  ',non-directive
'Synchronized\" classes\ncan be useful when you need to prevent all access to a collection via\na single lock, at the expense of poorer scalability.',directive
'<LI><code>DataTruncation</code> -- thrown to indicate that data may have\n     \t  been truncated\n\t  ',directive
'<p>\n This flag should be set on wizards where the first wizard page adds\n follow-on wizard pages based on user input.\n ',directive
'@link java.util.Map Map},\n{',non-directive
'@link Iterator}s\n one after another.\n\n ',directive
' Adds the given field editor to this page.\n\n @param editor the field editor\n',non-directive
'If the preference\'s current\n is different from its old default value, its current value is\n unaffected. ',directive
'@param store the preference store\n ',non-directive
'Equivalent to <code>String.valueOf(value.doubleValue())</code>.\n\n ',directive
'Paths in the list are separated by one or more spaces.\n                        ',non-directive
'@link #getNumber(Map,Object)}.\n\n ',non-directive
' Indicates whether the Cancel button is to be enabled.\n',non-directive
' Sets the spacing for layouts created with this factory. The spacing\n is the distance between cells within the layout. \n \n @param hSpacing horizontal spacing (pixels)\n @param vSpacing vertical spacing (pixels)\n @return this\n @see #margins(Point)\n @see #margins(int, int)\n',directive
'<li>CompositeCollection - a collection that combines multiple collections into one\n</ul>\n',non-directive
' Creates a new string button field editor \n',non-directive
'@param dialogTitle\n            the title to use for this dialog, or <code>null</code> to\n            indicate that the default title should be used\n ',directive
'<LI><code>Savepoint</code> --  provides savepoints in a transaction\n\n  </UL>\n  ',non-directive
' Entry field width in dialog units (value 200).\n',non-directive
' <b>NOTE:</b> As no shell has been specified this method will\n not open any blocked notification until all other modal shells\n have been closed.\n \n',directive
'A program may also arrange to\nbe notified some time after the collector has determined that the reachability\nof a given object has changed.\n\n\n',directive
'\n\nProvides classes and interfaces for key specifications and algorithm\nparameter specifications.\n\n',non-directive
'@link\njava.util.concurrent.LinkedBlockingQueue}, {',directive
' @param element must be an instance of <code>IPreferenceNode</code>.\n @see org.eclipse.jface.viewers.ILabelProvider#getImage(java.lang.Object)\n',directive
'Note: this is a class name, not a file name or path.\t\t\t\t\t\t\t\n',directive
'These paths are searched by the\n                        bootstrap class loader after the platform specific\n                        mechanisms of locating a class have failed.\n                        ',directive
'@return the shell, or <code>null</code> if this wizard\n   container does not have a shell\n',directive
' Returns the color descriptor associated with the given symbolic color\n name. ',non-directive
'<p>\n<code>AccessibleObject</code> allows supression of access checks if\nthe necessary <code>ReflectPermission</code> is available.\n',directive
'<p>\n The double is obtained from the results of {',non-directive
'generateLayout will not change any layout data that has already been attached\n to a child control and it will not recurse into nested composites. \n ',directive
'@return the preference store, or <code>null</code> if none\n ',directive
'This may \n           include logging information generated by the target application\n           as well as logging information generated by lower-level libraries.          \n           ',directive
?,non-directive
'\nProvides a reconciler add-on for an <tt>ITextViewer</tt>.\n',non-directive
?,non-directive
'@link javax.management.openmbean.OpenType open types} and\nthis allows interoperation across versions.\n\n',non-directive
'@return this\n',non-directive
'<p>Note: None of the classes in this package maintain global state.\n<br>&nbsp;\n',directive
'@since 3.0\n ',non-directive
'@see org.eclipse.jface.window.Window#close()\n',non-directive
'@link java.util.concurrent.locks.LockSupport}\nclass provides lower-level blocking and unblocking support that is\nuseful for those developers implementing their own customized lock\nclasses.\n\n',directive
'</p>\n <p>\n Clients who need a preference store may implement this interface or \n instantiate the standard implementation <code>PreferenceStore</code>.\n ',directive
'@param value the value to be converted\n ',non-directive
'\n<p>\nThis package contains implementations of collection and map related key/value classes.\n',non-directive
'@return  an iterator over the array\n ',non-directive
'@param store the preference store\n ',non-directive
?,non-directive
'<p>\n Note that the current value of the preference is affected if\n the preference\'s current value was its old default value, in which\n case it changes to the new default value. ',directive
'@since 3.2\n',non-directive
'Has no effect if the given runnable was not previously registered with\n disposeExec.\n \n',directive
' Create a new Closure that calls each closure in turn, passing the \n result into the next closure.\n \n @see org.apache.commons.collections.functors.ChainedClosure\n \n @param closures  an array of closures to chain\n @return the <code>chained</code> closure\n @throws IllegalArgumentException if the closures array is null\n @throws IllegalArgumentException if any closure in the array is null\n',directive
' Hides the proposal popup.\n',non-directive
' Store the default preference for the field\n being edited\n',non-directive
'@param symbolicName\n ',non-directive
'@link Iterator}s\n one after another.\n\n ',directive
'@link TransformerUtils}. ',non-directive
'@param id\n            the node id\n ',non-directive
' Interface for containers that can host a wizard. It displays\n wizard pages, at most one of which is considered\n the current page. <code>getCurrentPage</code> returns the\n current page; <code>showPage</code> programmatically changes the\n the current page. Note that the pages need not all belong\n to the same wizard.\n <p>\n The class <code>WizardDialog</code> provides a fully functional \n implementation of this interface which will meet the needs of\n most clients. However, clients are also free to implement this \n interface if <code>WizardDialog</code> does not suit their needs.\n </p>\n <p>\n Implementors are responsible for disposing of their wizards.\n </p>\n \n @see org.eclipse.jface.wizard.IWizardContainer2\n',directive
'This method fails if the value does not represent an RGB\n color value.\n ',non-directive
'@param key  the key of the value to look up in that map\n  ',non-directive
'Has\n no affect if the listener is not registered.\n \n',directive
' Returns the value control for this field editor. The value control\n displays the currently selected font name.\n @param parent The Composite to create the viewer in if required\n @return the value control\n',directive
'@return a newly created layout or <code>null</code> for no layout\n',directive
'Additional Handlers\n                 may be developed by third parties and delivered on top of the core platform.\n   ',directive
' If supported, inserts the verify key listener at the beginning of this content assist\n subject\'s list of verify key listeners. If the listener is already\n registered with the viewer this call moves the listener to the beginning\n of the list.\n <p>\n Note: This content assist subject control may not support prepending a verify\n listener, in which case <code>false</code> will be returned. However,\n {@link #appendVerifyKeyListener(VerifyKeyListener)} might work.\n </p>\n\n @param verifyKeyListener the listener to be inserted\n @return <code>true</code> if the listener was added\n',directive
'@param cleanOnDisplayDisposal\n            whether all fonts allocated by this <code>ColorRegistry</code>\n            should be disposed when the display is disposed\n ',non-directive
' Adjust the layout of the field editors so that\n they are properly aligned.\n',non-directive
'@param textValue\n            the original string or <code>null</code>\n ',directive
'@deprecated use bestDataArray in order to support Motif multiple entry\n             fonts.\n',directive
'@param description the description text for this dialog\n  page, or <code>null</code> if none\n',directive
'@return the array of string, or <code>null</code> if none\n',directive
' Creates a composite with a highlighted Note entry and a message text.\n This is designed to take up the full width of the page.\n \n @param font the font to use\n @param composite the parent composite\n @param title the title of the note\n @param message the message for the note\n @return the composite for the note\n',directive
' Returns the image associated with the given key in this registry, \n or <code>null</code> if none.\n \n',directive
' Find the first valid fontData in the provided list. \n If none are valid return the first one regardless.\n If the list is empty return <code>null</code>.\n \n @param fonts list of fonts\n @param display the display\n @return font data like described above\n @deprecated use filterData in order to preserve \n multiple entry fonts on Motif\n',non-directive
'-->\n\n',non-directive
'</p>\n <p>\n Field editors should be used in conjunction with a field \n editor preference page (<code>FieldEditorPreferencePage</code>)\n which coordinates everything and provides the message line\n which display messages emanating from the editor.\n ',directive
'@param name the name of the preference\n ',non-directive
' Adds any last-minute pages to this wizard.\n <p>\n This method is called just before the wizard becomes visible, to give the \n wizard the opportunity to add any lazily created pages.\n </p>\n',directive
' Returns the default value array for the font-valued preference\n with the given name in the given preference store.\n Returns the default-default value (<code>FONTDATA_ARRAY_DEFAULT_DEFAULT</code>) \n is no default preference with the given name, or if the default \n value cannot be treated as font data.\n\n @param store the preference store\n @param name the name of the preference\n @return the default value of the preference\n',non-directive
'@see #spacing(Point)\n ',non-directive
' Gets a Closure that will do nothing.\n ',non-directive
' Computes the correct dialog size for the current page and resizes its\n shell if nessessary. ',directive
'Normal clients should instead call #setValue.\n ',directive
'@since 3.1 \n\n ',non-directive
' Constructs an image descriptor.\n',non-directive
'@throws IllegalArgumentException Thrown if preferenceStore or\n property are <code>null</code>.\n',directive
'Has no effect if an identical listener is not registered.\n\n ',directive
'@deprecated This font is not in use\n',directive
' Returns the preference store.\n\n ',non-directive
'@param paramTypes  the parameter types\n ',non-directive
'Returns the default font if there is no special value\n associated with that name\n \n ',directive
' Clears any adjusted ranges, restoring the original range.\n',non-directive
'If\n <code>createButton</code> was never called with this parameter, or if\n <code>createButton</code> is overridden, <code>getCancelButton</code>\n will return <code>null</code>.\n \n',directive
'@param value the value to be converted\n ',non-directive
'<p> While some programs will choose to dedicate a thread to removing reference\nobjects from one or more queues and processing them, this is by no means\nnecessary.  ',directive
' Default value is <code>true</code>.\n',directive
'<li>The setters on GridDataFactory all return \"this\", allowing them to be chained</li> \n ',non-directive
'</p>\n',non-directive
'@param replacer the information control replacer for this manager, or\n            <code>null</code> if no information control replacing should\n            take place\n',directive
'@param wizardContainer the wizard container, or <code>null</code> \n',directive
'@exception NumberFormatException\n                if the string value does not contain a parsable number.\n ',directive
' Returns the default image that will be returned in the event that the intended\n image is missing.\n \n @since 3.1\n\n @return a default image that will be returned in the event that the intended\n image is missing.\n',non-directive
?,non-directive
'@param style\n            the style, either <code>DEFAULT</code> or\n            <code>SEPARATE_LABEL</code>\n ',directive
'<p>\n The valid message types are one of <code>NONE</code>,\n <code>INFORMATION</code>,<code>WARNING</code>, or\n <code>ERROR</code>.\n ',directive
?,non-directive
'Long-running operations are typically presented at the UI via a modal dialog\n showing a progress indicator and a Cancel button.\n ',directive
'{',non-directive
'Overridden\n to check whether a size has been stored in dialog settings.\n ',directive
'<li><p>The manifest of the agent JAR must contain the attribute <code>Agent-Class</code>. \n      ',directive
' A variable {',directive
'<p>\nIt is recommended to name the platform-specific attributes with\na vendor-specific prefix such as the vendor\'s name to\navoid collisions of the attribute name between the future extension\nto the standard management interface and the platform extension.\n',directive
'The dialog has a\n standard title and no image. ',non-directive
' Create the page for the node.\n ',non-directive
' Adjusts the enable state of the Back, Next, and Finish \n buttons to reflect the state of the currently active \n page in this container.\n <p>\n This method is called by the container itself\n when its wizard page changes and may be called\n by the page at other times to force a button state\n update.\n </p>\n',directive
' Sets the proposal pop-ups\' orientation.\n The following values may be used:\n <ul>\n   <li>PROPOSAL_OVERLAY<p>\n     proposal popup windows should overlay each other\n   </li>\n   <li>PROPOSAL_REMOVE<p>\n     any currently shown proposal popup should be closed\n   </li>\n   <li>PROPOSAL_STACKED<p>\n     proposal popup windows should be vertical stacked, with no overlap,\n     beneath the line containing the current cursor location\n   </li>\n </ul>\n\n @param orientation the popup\'s orientation\n',directive
'<p>A <em>platform MBeanServer</em> can be accessed with the\n{',non-directive
'@param selection the selection to delete\n ',non-directive
'<p>\n This method waits until the dialog is closed by the end user, and then it\n returns the dialog\'s return code. ',directive
' Sets or clears the error message for this page.\n \n @param newMessage\n            the message, or <code>null</code> to clear the error message\n',directive
'@param parent\n            the parent shell of the dialog, or <code>null</code> if none\n ',directive
?,non-directive
'<li>Create all the controls in the composite</li>\n ',directive
' Notification that a thread change is occurring.\n \n @param thread The new thread\n',directive
'@since 3.0\n',non-directive
'An error message overrides the current\n message until the error message is cleared. ',directive
'\n<p>\nInternal classes and helpers to implement the revision model and its UI presentation. See\nthe <tt><a href=\"../../../text/revisions/package.html\">org.eclipse.jface.text.revisions</a></tt>\npackage for the API classes implementing the revision model.\n</p>\nContains everything needed to:\n<ul>\n  <li>paint revision information in the vertical ruler</li>\n  <li>adapt the revision information to (quick) diff scripts</li>\n</ul>\n<p>\nThis package is internal and may be subject to change without notice.\n</p>\n',directive
'Has no effect if an identical listener is\n already registered.\n \n',directive
?,non-directive
'</p>\n\n<p>Note: None of the classes in this package maintain global state.\n',directive
' Moves the progress indicator by the given amount of work units\n ',non-directive
'This method also sets the corresponding\n key in the JFace font registry to the value and fires a \n property change event to listeners on the preference store.\n \n',directive
'If the preference\'s current\n is different from its old default value, its current value is\n unaffected. ',directive
'<p>\n This method is typically called by a wizard page\n </p>\n\n ',directive
'If any control in the column\n is set to grab horizontal then the whole column will grab horizontal space.\n ',directive
'@param value\n            the value to be associated with the <code>key</code>\n',non-directive
'<p>\n The float is obtained from the results of {',non-directive
?,non-directive
'SWT.DEFAULT indicates that the control\'s preferred size should be used. ',directive
'@param title\n            the title.\n',non-directive
' Opens the information control with the given information and the specified\n subject area. It also activates the information control closer.\n\n @param subjectArea the information area\n @param information the information\n',non-directive
' Creates a FontDescriptor that describes an existing font. The resulting\n descriptor depends on the original Font, and disposing the original Font\n while the descriptor is still in use may cause SWT to throw a graphic\n disposed exception.\n \n @since 3.1\n\n @param font font to create\n @return a newly created FontDescriptor that describes the given font\n',directive
'@linkplain org.eclipse.jface.contentassist.IContentAssistSubjectControl content assist subject control}.\n\n ',non-directive
' Converts a font data object to a string representation for display. \n \tThe string representation is\n \"font name-style-height\" (for example \"Times New Roman-bold-36\").\n @param value The font data.\n @return The string representation of the font data object.\n @deprecated use asString(FontData)\n',non-directive
' Validates the input.\n <p>\n The default implementation of this framework method delegates the request\n to the supplied input validator object; if it finds the input invalid,\n the error message is displayed in the dialog\'s message line. This hook\n method is called whenever the text changes in the input field.\n </p>\n',directive
'@link\njava.util.concurrent.ExecutorCompletionService}, that assists in\ncoordinating the processing of groups of asynchronous tasks.\n\n',directive
?,non-directive
'@link java.util.concurrent.FutureTask} providing a common\nextensible implementation of Futures, and {',directive
'</p>\n\n ',non-directive
'@param manager\n            the preference manager\n',non-directive
'<p>\n The wizard container calls this method to create the controls\n for the wizard\'s pages before the wizard is opened. ',directive
' This class manages SWT resources. It manages reference-counted instances of resources\n such as Fonts, Images, and Colors, and allows them to be accessed using descriptors.\n Everything allocated through the registry should also be disposed through the registry.\n Since the resources are shared and reference counted, they should never be disposed\n directly.\n <p>\n ResourceManager handles correct allocation and disposal of resources. It differs from \n the various JFace *Registry classes, which also map symbolic IDs onto resources. In \n general, you should use a *Registry class to map IDs onto descriptors, and use a \n ResourceManager to convert the descriptors into real Images/Fonts/etc.\n </p>\n \n @since 3.1\n',directive
'@since 3.0\n',non-directive
' Returns this field editor\'s text control.\n\n ',non-directive
?,non-directive
'@throws IllegalArgumentException if the map is empty\n ',non-directive
'@deprecated As of 3.2, replaced by Platform UI\'s field assist support\n',directive
'Implementations make a &quot;best effort&quot; to detect\ntime-outs as soon as possible after they occur.  ',directive
'@return an IPreferenceNode array containing the child nodes\n',non-directive
'@exception java.io.IOException\n                if there is a problem loading this store\n',directive
' Returns the current information control, or <code>null</code> if none.\n\n @return the current information control, or <code>null</code> if none\n',non-directive
' Button width in dialog units (value 61).\n',non-directive
