text,comment__class
" Sets the strings that are used as prefixes when lines of the given content type\n are shifted using the shift text operation. ",non-directive
"The prefixes are considered equivalent.\n ",non-directive
"Thus \"\t\" and \"    \" can both be used as prefix characters.\n ",non-directive
"Shift right always inserts the indentPrefixes[0].\n ",non-directive
"Shift left removes all of the specified prefixes.\n\n ",non-directive
"@param indentPrefixes the prefixes to be used\n ",non-directive
"@param contentType the content type for which the prefixes are specified\n",non-directive
" Sets the selection to the specified range.\n\n ",non-directive
"@param offset the offset of the selection range\n ",non-directive
"@param length the length of the selection range. ",non-directive
"A negative length places\n            the caret at the visual start of the selection.\n",non-directive
" Ensures that the given range is visible.\n\n ",non-directive
"@param offset the offset of the range to be revealed\n ",non-directive
"@param length the length of the range to be revealed\n",non-directive
" Returns the contained {@link RevisionRange}s adapted to the current diff state. ",non-directive
"The returned\n information is only valid at the moment it is returned, and may change as the annotated\n document is modified.\n\n ",directive
"@return an unmodifiable view of the contained ranges (element type: {@link RevisionRange})\n",non-directive
" Returns the author color for this revision. ",non-directive
"This color can be used to visually distinguish\n one revision from another, for example as background color.\n ",non-directive
"<p>\n Revisions from the same author must return the same color and revisions from different authors\n must return distinct colors.</p>\n\n ",directive
"@return the RGB color for this revision's author\n",non-directive
" Returns the line ranges of this revision information. ",non-directive
"The returned information is only valid\n at the moment it is returned, and may change as the annotated document is modified. ",directive
"See\n {@link IRevisionListener} for a way to be informed when the revision information changes. ",non-directive
"The\n returned list is sorted by document offset.\n\n ",non-directive
"@return an unmodifiable view of the line ranges (element type: {@link RevisionRange})\n ",non-directive
"@see IRevisionListener\n ",non-directive
"@since 3.3\n",non-directive
" Installs the reconciler on the given text viewer. ",non-directive
"After this method has been\n finished, the reconciler is operational, i.e., it works without requesting\n further client actions until <code>uninstall</code> is called.\n\n ",non-directive
"@param textViewer the viewer on which the reconciler is installed\n",non-directive
" Tells whether the code is running in this reconciler's\n background thread.\n\n ",non-directive
"@return <code>true</code> if running in this reconciler's background thread\n ",non-directive
"@since 3.4\n",non-directive
" Sets the exit position to move the caret to when linked mode is exited.\n\n ",non-directive
"@param viewer the viewer where the exit position is located\n ",non-directive
"@param offset the offset of the exit position\n ",non-directive
"@param length the length of the exit position (in case there should be a\n        selection)\n ",non-directive
"@param sequence set to the tab stop position of the exit position, or\n 		  <code>LinkedPositionGroup.NO_STOP</code> if there should be no tab stop.\n ",non-directive
" Sets the context info property. ",non-directive
"If set to <code>true</code>, context\n info will be invoked on the current target's viewer whenever a position\n is switched.\n\n ",non-directive
"@param doContextInfo <code>true</code> if context information should be\n        displayed\n",non-directive
" Sets the focus callback which will get informed when the focus of the\n linked mode UI changes.\n ",non-directive
"<p>\n If there is a listener installed already, it will be replaced.\n ",non-directive
"</p>\n\n ",non-directive
"@param listener the new listener, never <code>null</code>.\n",null-directive
" Sets the \"simple\" mode of the receiver. ",non-directive
"A linked mode UI in simple mode\n merely draws the exit position, but not the target, focus, and slave\n positions. ",non-directive
"Default is <code>false</code>. ",non-directive
"This method must be called\n before it is entered.\n\n ",directive
"@param simple <code>true</code> if the UI should be in simple mode.\n",non-directive
" Convenience constructor for multiple viewers.\n\n ",non-directive
"@param model the linked mode model\n ",non-directive
"@param viewers the non-empty list of viewers upon which the linked mode\n        UI should act\n",non-directive
" Convenience constructor for one target.\n\n ",non-directive
"@param model the linked mode model\n ",non-directive
"@param target the target upon which the linked mode UI should act\n",non-directive
" Called when the UI for the linked mode gives focus to a linked position.\n\n ",non-directive
"@param position the position being entered\n ",non-directive
"@param target the target where <code>position</code> resides in\n",non-directive
" Checks whether the linked mode should be left after receiving the\n given <code>VerifyEvent</code> and selection. ",directive
"Note that the event\n carries widget coordinates as opposed to <code>offset</code> and\n <code>length</code> which are document coordinates.\n\n ",directive
"@param model the linked mode model\n ",non-directive
"@param event the verify event\n ",non-directive
"@param offset the offset of the current selection\n ",non-directive
"@param length the length of the current selection\n ",non-directive
"@return valid exit flags or <code>null</code> if no special action\n         should be taken\n",directive
" This method allows subclasses to provide their own {@link AutoAssistListener}.\n\n ",non-directive
"@return a new auto assist listener\n ",non-directive
"@since 3.4\n",non-directive
" Sets the context information popup's foreground color.\n\n ",non-directive
"@param foreground the foreground color\n ",non-directive
"@since 2.0\n",non-directive
" Creates a new content assistant. ",non-directive
"The content assistant is not automatically activated,\n overlays the completion proposals with context information list if necessary, and shows the\n context information above the location at which it was activated. ",directive
"If auto activation will be\n enabled, without further configuration steps, this content assistant is activated after a 500\n milliseconds delay. ",directive
"It uses the default partitioning.\n",non-directive
" Called when the proposal is selected.\n\n ",non-directive
"@param viewer the text viewer.\n ",non-directive
"@param smartToggle the smart toggle key was pressed\n",non-directive
" Returns optional context information associated with this proposal.\n ",non-directive
"The context information will automatically be shown if the proposal\n has been applied.\n\n ",non-directive
"@return the context information for this proposal or <code>null</code>\n",null-directive
" Returns the image for this context information.\n ",non-directive
"The image will be shown to the left of the display string.\n\n ",non-directive
"@return the image to be shown or <code>null</code> if no image is desired\n",null-directive
" Returns a list of completion proposals based on the\n specified location within the document that corresponds\n to the current cursor position within the text viewer.\n\n ",non-directive
"@param viewer the viewer whose document is used to compute the proposals\n ",non-directive
"@param offset an offset within the document for which completions should be computed\n ",non-directive
"@return an array of completion proposals or <code>null</code> if no proposals are possible\n",null-directive
" Returns information about possible contexts based on the\n specified location within the document that corresponds\n to the current cursor position within the text viewer.\n\n ",non-directive
"@param viewer the viewer whose document is used to compute the possible contexts\n ",non-directive
"@param offset an offset within the document for which context information should be computed\n ",non-directive
"@return an array of context information objects or <code>null</code> if no context could be found\n",null-directive
" Installs this presenter for the given context information.\n\n ",non-directive
"@param info the context information which this presenter should style\n ",non-directive
"@param viewer the text viewer on which the information is presented\n ",non-directive
"@param offset the document offset for which the information has been computed\n",non-directive
" Inserts the common prefix of the available completions. ",non-directive
"If no common\n prefix can be computed it is identical to\n {@link IContentAssistant#showPossibleCompletions()}.\n\n ",non-directive
"@return an optional error message if no proposals can be computed\n",non-directive
" Returns the offset of the range in the document that will be replaced by\n applying this template.\n\n ",non-directive
"@return the offset of the range in the document that will be replaced by\n         applying this template\n ",non-directive
"@since 3.1\n",non-directive
" Creates a template proposal with a template and its context.\n\n ",non-directive
"@param template  the template\n ",non-directive
"@param context   the context in which the template was requested.\n ",non-directive
"@param image     the icon of the proposal.\n ",non-directive
"@param region	the region this proposal is applied to\n ",non-directive
"@param relevance the relevance of the proposal\n",non-directive
" Saves the templates as XML, encoded as UTF-8 onto the given byte stream.\n\n ",non-directive
"@param templates the templates to save\n ",non-directive
"@param stream the byte output to write the templates to in XML\n ",non-directive
" Saves the templates as XML.\n\n ",non-directive
"@param templates the templates to save\n ",non-directive
"@param writer the writer to write the templates to in XML\n ",non-directive
" Returns whether the receiver represents a custom template, i.e. ",non-directive
"is either\n a user-added template or a contributed template that has been modified.\n\n ",non-directive
"@return <code>true</code> if the contained template is a custom\n         template and cannot be reconstructed from the contributed\n         templates\n",non-directive
" Returns whether the receiver represents a modified template, i.e. ",non-directive
"a\n contributed template that has been changed.\n\n ",non-directive
"@return <code>true</code> if the contained template is contributed but has been modified, <code>false</code> otherwise\n",non-directive
" Creates a new, user-added instance that is not linked to a contributed\n template.\n\n ",non-directive
"@param template the template which is stored by the new instance\n ",non-directive
"@param enabled whether the template is enabled\n",non-directive
" Deletes all user-added templates and reverts all contributed templates.\n\n ",non-directive
"@param doSave <code>true</code> if the store should be saved after restoring\n ",non-directive
"@since 3.5\n",non-directive
" Deletes all user-added templates and reverts all contributed templates.\n ",non-directive
"<p>\n <strong>Note:</strong> the store will be saved after restoring.\n ",directive
"</p>\n",non-directive
" Returns the first enabled template that matches both name and context type id.\n\n ",non-directive
"@param name the name of the template searched for\n ",non-directive
"@param contextTypeId the context type id to clip unwanted templates, or <code>null</code> if any context type is OK\n ",null-directive
"@return the first enabled template that matches both name and context type id, or <code>null</code> if none is found\n",null-directive
" Returns the first enabled template that matches the given template id.\n\n ",non-directive
"@param id the id of the template searched for\n ",non-directive
"@return the first enabled template that matches id, or <code>null</code> if none is found\n ",null-directive
"@since 3.1\n",non-directive
" Returns all template data.\n\n ",non-directive
"@param includeDeleted whether to include deleted data\n ",non-directive
"@return all template data, whether enabled or not\n",non-directive
" Creates a new information presenter that uses the given information control creator.\n ",non-directive
"The presenter is not installed on any text viewer yet. ",non-directive
"By default, an information\n control closer is set that closes the information control in the event of key strokes,\n resizing, moves, focus changes, mouse clicks, and disposal - all of those applied to\n the information control's parent control. ",non-directive
"Also, the setup ensures that the information\n control when made visible will request the focus. ",non-directive
"By default, the default document\n partitioning {@link IDocumentExtension3#DEFAULT_PARTITIONING} is used.\n\n ",non-directive
"@param creator the information control creator to be used\n",non-directive
" Creates a rule for the given starting sequence\n which, if detected, will return the specified token.\n\n ",non-directive
"@param startSequence the pattern's start sequence\n ",non-directive
"@param token the token to be returned on success\n",non-directive
" Creates a rule for the given starting sequence\n which, if detected, will return the specified token.\n ",non-directive
"Any character which follows the given escape character\n will be ignored.\n\n ",non-directive
"@param startSequence the pattern's start sequence\n ",non-directive
"@param token the token to be returned on success\n ",non-directive
"@param escapeCharacter the escape character\n",non-directive
" Sets a column constraint for this rule. ",non-directive
"If set, the rule's token\n will only be returned if the pattern is detected starting at the\n specified column. ",non-directive
"If the column is smaller then 0, the column\n constraint is considered removed.\n\n ",non-directive
"@param column the column in which the pattern starts\n",non-directive
" Return a data attached to this token. ",non-directive
"The semantics of this data kept undefined by this interface.\n\n ",non-directive
"@return the data attached to this token.\n",non-directive
" Sets a column constraint for this rule. ",non-directive
"If set, the rule's token\n will only be returned if the pattern is detected starting at the\n specified column. ",non-directive
"If the column is smaller then 0, the column\n constraint is considered removed.\n\n ",non-directive
"@param column the column in which the pattern starts\n",non-directive
" Evaluates this rules without considering any column constraints. ",non-directive
"Resumes\n detection, i.e. ",non-directive
"look sonly for the end sequence required by this rule if the\n <code>resume</code> flag is set.\n\n ",non-directive
"@param scanner the character scanner to be used\n ",non-directive
"@param resume <code>true</code> if detection should be resumed, <code>false</code> otherwise\n ",non-directive
"@return the token resulting from this evaluation\n ",non-directive
"@since 2.0\n",non-directive
" Creates a rule for the given starting and ending sequence.\n ",non-directive
"When these sequences are detected the rule will return the specified token.\n ",non-directive
"Alternatively, the sequence can also be ended by the end of the line or the end of the file.\n ",non-directive
"Any character which follows the given escapeCharacter will be ignored.\n\n ",non-directive
"@param startSequence the pattern's start sequence\n ",non-directive
"@param endSequence the pattern's end sequence, <code>null</code> is a legal value\n ",null-directive
"@param token the token which will be returned on success\n ",non-directive
"@param escapeCharacter any character following this one will be ignored\n ",non-directive
"@param breaksOnEOL indicates whether the end of the line also terminates the pattern\n ",non-directive
"@param breaksOnEOF indicates whether the end of the file also terminates the pattern\n ",non-directive
"@since 2.1\n",non-directive
" Creates a rule for the given starting and ending sequence.\n ",non-directive
"When these sequences are detected the rule will return the specified token.\n ",non-directive
"Alternatively, the sequence can also be ended by the end of the line or the end of the file.\n ",non-directive
"Any character which follows the given escapeCharacter will be ignored. ",non-directive
"An end of line\n immediately after the given <code>lineContinuationCharacter</code> will not cause the\n pattern to terminate even if <code>breakOnEOL</code> is set to true.\n\n ",directive
"@param startSequence the pattern's start sequence\n ",non-directive
"@param endSequence the pattern's end sequence, <code>null</code> is a legal value\n ",non-directive
"@param token the token which will be returned on success\n ",non-directive
"@param escapeCharacter any character following this one will be ignored\n ",non-directive
"@param breaksOnEOL indicates whether the end of the line also terminates the pattern\n ",non-directive
"@param breaksOnEOF indicates whether the end of the file also terminates the pattern\n ",non-directive
"@param escapeContinuesLine indicates whether the specified escape character is used for line\n        continuation, so that an end of line immediately after the escape character does not\n        terminate the pattern, even if <code>breakOnEOL</code> is set\n ",non-directive
"@since 3.0\n",non-directive
" Creates a new partitioner that uses the given scanner and may return\n partitions of the given legal content types.\n\n ",non-directive
"@param scanner the scanner this partitioner is supposed to use\n ",non-directive
"@param legalContentTypes the legal content types of this partitioner\n",non-directive
" Adds a word and the token to be returned if it is detected.\n\n ",non-directive
"@param word the word this rule will search for, may not be <code>null</code>\n ",null-directive
"@param token the token to be returned if the word has been found, may not be <code>null</code>\n",null-directive
" Creates a rule which, with the help of an word detector, will return the token\n associated with the detected word. ",non-directive
"If no token has been associated, the scanner\n will be rolled back and an undefined token will be returned in order to allow\n any subsequent rules to analyze the characters.\n\n ",non-directive
"@param detector the word detector to be used by this rule, may not be <code>null</code>\n ",null-directive
"@see #addWord(String, IToken)\n",non-directive
" Creates a rule which, with the help of a word detector, will return the token\n associated with the detected word. ",non-directive
"If no token has been associated, the\n specified default token will be returned.\n\n ",non-directive
"@param detector the word detector to be used by this rule, may not be <code>null</code>\n ",null-directive
"@param defaultToken the default token to be returned on success\n			if nothing else is specified, may not be <code>null</code>\n ",null-directive
"@param ignoreCase the case sensitivity associated with this rule\n ",non-directive
"@see #addWord(String, IToken)\n ",non-directive
"@since 3.3\n",non-directive
" Creates a rule for the given starting and ending word\n pattern which, if detected, will return the specified token.\n ",non-directive
"A word detector is used to identify words.\n\n ",non-directive
"@param detector the word detector to be used\n ",non-directive
"@param startSequence the start sequence of the word pattern\n ",non-directive
"@param endSequence the end sequence of the word pattern\n ",non-directive
"@param token the token to be returned on success\n",non-directive
" Creates a rule for the given starting and ending sequence\n which, if detected, will return the specified token.\n\n ",non-directive
"@param startSequence the pattern's start sequence\n ",non-directive
"@param endSequence the pattern's end sequence\n ",non-directive
"@param token the token to be returned on success\n",non-directive
" Creates a rule for the given starting and ending sequence\n which, if detected, will return the specific token. ",non-directive
"Any character that follows the\n given escape character will be ignored. ",non-directive
"<code>breakOnEOF</code> indicates whether\n EOF is equivalent to detecting the <code>endSequence</code>.\n\n ",non-directive
"@param startSequence the pattern's start sequence\n ",non-directive
"@param endSequence the pattern's end sequence\n ",non-directive
"@param token the token to be returned on success\n ",non-directive
"@param escapeCharacter the escape character\n ",non-directive
"@param breaksOnEOF indicates whether the end of the file terminates this rule successfully\n ",non-directive
"@since 2.1\n",non-directive
" Returns whether the given type is one of the legal content types.\n\n ",non-directive
"@param contentType the content type to check\n ",non-directive
"@return <code>true</code> if the content type is a legal content type\n",non-directive
" Creates a rule for the given starting and ending sequence\n which, if detected, will return the specified token. ",non-directive
"Alternatively, the\n line can also be ended with the end of the file.\n ",non-directive
"Any character which follows the given escape character\n will be ignored. ",non-directive
"In addition, an escape character immediately before an\n end of line can be set to continue the line.\n\n ",non-directive
"@param startSequence the pattern's start sequence\n ",non-directive
"@param endSequence the pattern's end sequence\n ",non-directive
"@param token the token to be returned on success\n ",non-directive
"@param escapeCharacter the escape character\n ",non-directive
"@param breaksOnEOF indicates whether the end of the file successfully terminates this rule\n ",non-directive
"@param escapeContinuesLine indicates whether the specified escape character is used for line\n        continuation, so that an end of line immediately after the escape character does not\n        terminate the line, even if <code>breakOnEOL</code> is true\n ",non-directive
"@since 3.0\n",non-directive
" Creates a damager/repairer that uses the given scanner and returns the given default\n text attribute if the current token does not carry a text attribute.\n\n ",non-directive
"@param scanner the token scanner to be used\n ",non-directive
"@param defaultTextAttribute the text attribute to be returned if non is specified by the current token,\n 			may not be <code>null</code>\n\n ",null-directive
"@deprecated use DefaultDamagerRepairer(ITokenScanner) instead\n",non-directive
" Retrieves the property <code>key</code> from the formatting context\n\n ",non-directive
"@param key the key of the property to store in the context\n ",non-directive
"@return the property <code>key</code> if available, <code>null</code> otherwise\n",null-directive
" Retrieves the preferences from a preference store in a map.\n ",non-directive
"<p>\n Note that the preference keys returned by {@link #getPreferenceKeys()} must not be used in\n the map. ",directive
"Otherwise the preferences are overwritten.\n ",non-directive
"</p>\n\n ",non-directive
"@param store Preference store to retrieve the preferences from\n ",non-directive
"@param map Map to store the preferences in\n ",non-directive
"@param useDefault <code>true</code> if the default preferences should be used,\n            <code>false</code> otherwise\n",non-directive
" Formats the document specified in the formatting context with the\n formatting strategy registered for the content type.\n ",non-directive
"<p>\n For this formatting type only slave strategies are used. ",non-directive
"The region to be\n formatted is aligned on partition boundaries of the underlying content\n type. ",non-directive
"The exact formatting strategy is determined by the underlying\n content type of the document partitioning.\n\n ",non-directive
"@param context The formatting context to use\n ",non-directive
"@param document The document to operate on\n ",non-directive
"@param offset The offset of the region to format\n ",non-directive
"@param length The length of the region to format\n ",non-directive
"@param type The content type of the region to format\n",non-directive
" Registers a strategy for a particular content type. ",non-directive
"If there is already a strategy\n registered for this type, the new strategy is registered instead of the old one.\n ",non-directive
"If the given content type is <code>null</code> the given strategy is registered for\n all content types as is called only once per formatting session.\n\n ",non-directive
"@param strategy the formatting strategy to register, or <code>null</code> to remove an existing one\n ",null-directive
"@param contentType the content type under which to register\n",non-directive
" Updates all the overlapping positions. ",non-directive
"Note, all other positions are\n automatically updated by their document position updaters.\n\n ",directive
"@param document the document to has been formatted\n ",non-directive
"@param positions the adapted character positions to be used to update the document positions\n ",non-directive
"@param offset the offset of the document region that has been formatted\n",non-directive
" Returns the presentation damager registered with this presentation reconciler\n for the specified content type.\n\n ",non-directive
"@param contentType the content type for which to determine the damager\n ",non-directive
"@return the presentation damager registered for the given content type, or\n		<code>null</code> if there is no damager\n",null-directive
" Returns the presentation repairer registered with this presentation reconciler\n for the specified content type.\n\n ",non-directive
"@param contentType the content type for which to determine the repairer\n ",non-directive
"@return the presentation repairer registered for the given content type, or\n		<code>null</code> if there is no repairer\n",null-directive
" Creates a new presentation reconciler. ",non-directive
"There are no damagers or repairers\n registered with this reconciler by default. ",non-directive
"The default partitioning\n <code>IDocumentExtension3.DEFAULT_PARTITIONING</code> is used.\n",non-directive
" Creates an annotation hover manager with the given parameters. ",non-directive
"In addition,\n the hovers anchor is RIGHT and the margin is 5 points to the right.\n\n ",non-directive
"@param sourceViewer the source viewer this manager connects to\n ",non-directive
"@param ruler the vertical ruler this manager connects to\n ",non-directive
"@param annotationHover the annotation hover providing the information to be displayed\n ",non-directive
"@param creator the information control creator\n ",non-directive
"@deprecated As of 2.1, replaced by {@link AnnotationBarHoverManager#AnnotationBarHoverManager(IVerticalRulerInfo, ISourceViewer, IAnnotationHover, IInformationControlCreator)}\n",directive
" Creates an annotation hover manager with the given parameters. ",non-directive
"In addition,\n the hovers anchor is RIGHT and the margin is 5 points to the right.\n\n ",non-directive
"@param rulerInfo the vertical ruler this manager connects to\n ",non-directive
"@param sourceViewer the source viewer this manager connects to\n ",non-directive
"@param annotationHover the annotation hover providing the information to be displayed or <code>null</code> if none\n ",null-directive
"@param creator the information control creator\n ",non-directive
"@since 2.1\n",non-directive
" Clears this pair matcher. ",non-directive
"I.e. ",non-directive
"the matcher throws away all state it might\n remember and prepares itself for a new call of the <code>match</code>\n method.\n",non-directive
" Returns the anchor for the region of the matching peer characters. ",non-directive
"The anchor\n says whether the character that has been chosen to search for its peer character\n has been left or right of the initial offset.\n\n ",non-directive
"@return <code>RIGHT</code> or <code>LEFT</code>\n",non-directive
" Creates a new line range with the given specification.\n\n ",non-directive
"@param startLine the start line\n ",non-directive
"@param numberOfLines the number of lines\n",non-directive
" Sets the background color for normal lines. ",non-directive
"The color has to be disposed of by the caller when\n the receiver is no longer used.\n\n ",directive
"@param backgroundColor the new color to be used as standard line background\n",non-directive
" Sets the background color for changed lines. ",non-directive
"The color has to be disposed of by the caller when\n the receiver is no longer used.\n\n ",directive
"@param changedColor the new color to be used for the changed lines background\n",non-directive
" Sets the drawing layer for the given annotation type in this overview ruler.\n\n ",non-directive
"@param annotationType the annotation type\n ",non-directive
"@param layer the drawing layer\n",non-directive
" Removes the given annotation type from this overview ruler. ",non-directive
"Annotations\n of the given type are no longer shown in the overview ruler.\n\n ",non-directive
"@param annotationType the annotation type\n",non-directive
" Computes the block of lines which form a contiguous block of changes covering <code>line</code>.\n\n ",non-directive
"@param viewer the source viewer showing\n ",non-directive
"@param line the line which a hover is displayed for\n ",non-directive
"@param min the first line in <code>viewer</code>'s document to consider\n ",non-directive
"@param max the last line in <code>viewer</code>'s document to consider\n ",non-directive
"@return the selection in the document displayed in <code>viewer</code> containing <code>line</code>\n that is covered by the hover information returned by the receiver.\n",non-directive
" Sets the given document as this viewer's text model and the\n given annotation model as the model for this viewer's visual\n annotations. ",non-directive
"The presentation is accordingly updated whereby\n only the specified region is exposed. ",non-directive
"An appropriate\n <code>TextEvent</code> is issued. ",non-directive
"The text event does not carry a\n related document event. ",non-directive
"This method is a convenience method for\n <code>setDocument(document, annotationModel);setVisibleRegion(offset, length)</code>.\n\n ",semi-directive
"@param document the new input document\n ",non-directive
"@param annotationModel the model of the viewer's visual annotations\n ",non-directive
"@param modelRangeOffset the offset of the model range\n ",non-directive
"@param modelRangeLength the length of the model range\n\n ",non-directive
"@see ITextViewer#setDocument(IDocument, int, int)\n",non-directive
" Sets the annotation used by this viewer as range indicator. ",non-directive
"The\n range covered by this annotation is referred to as range indication.\n\n ",non-directive
"@param rangeIndicator the annotation to be used as this viewer's range indicator\n",non-directive
" Returns the line of the viewer's document that corresponds to the given widget line.\n\n ",non-directive
"@param viewer the viewer\n ",non-directive
"@param widgetLine the widget line\n ",non-directive
"@return the corresponding line of the viewer's document\n ",non-directive
"@since 2.1\n",non-directive
" Removes the given mouse listener.\n\n ",non-directive
"@param listener the listener to be removed\n ",non-directive
"@deprecated will be removed\n ",non-directive
"@since 2.0\n",non-directive
" Returns the line number of the last mouse button activity.\n ",non-directive
"Based on the input document of the connected text viewer.\n\n ",non-directive
"@return the line number of the last mouse button activity or <code>-1</code> if\n 			the last mouse activity does not correspond to a valid document line\n",non-directive
" Adds the given annotation type to the list of annotation types whose\n annotations should be painted by this painter using squiggly drawing. ",non-directive
"If the annotation  type\n is already in this list, this method is without effect.\n\n ",directive
"@param annotationType the annotation type\n",non-directive
" Retrieves the annotation model from the given source viewer.\n\n ",non-directive
"@param sourceViewer the source viewer\n ",non-directive
"@return the source viewer's annotation model or <code>null</code> if none can be found\n ",null-directive
"@since 3.0\n",non-directive
" Draws a decoration for an annotation onto the specified GC at the given text range. ",non-directive
"There\n are two different invocation modes of the <code>draw</code> method:\n \n ",non-directive
"--  <strong>drawing mode:</strong> the passed GC is the graphics context of a paint\n event occurring on the text widget. ",non-directive
"The strategy should draw the decoration onto the\n graphics context, such that the decoration appears at the given range in the text\n widget.\n ",directive
"--  <strong>clearing mode:</strong> the passed GC is <code>null</code>. ",non-directive
"In this case\n the strategy must invalidate enough of the text widget's client area to cover any\n decoration drawn in drawing mode. ",directive
"This can usually be accomplished by calling\n {@linkplain StyledText#redrawRange(int, int, boolean) textWidget.redrawRange(offset, length, true)}.\n \n\n ",semi-directive
"@param annotation the annotation to be drawn\n ",non-directive
"@param gc the graphics context, <code>null</code> when in clearing mode\n ",null-directive
"@param textWidget the text widget to draw on\n ",non-directive
"@param offset the offset of the line\n ",non-directive
"@param length the length of the line\n ",non-directive
"@param color the color of the line\n",non-directive
" Returns the text inset for text drawn by {@link #paintLine(GC, int, int, int, int)}. ",non-directive
"The\n <code>DEFAULT_TEXT_INSET</code> constant specifies the default inset in pixels.\n\n ",non-directive
"@return the text inset for text\n",non-directive
" Returns the background color. ",non-directive
"May return <code>null</code> if the system is shutting down.\n\n ",null-directive
"@return the background color\n",non-directive
" Creates a new default annotation hover.\n\n ",non-directive
"@param showLineNumber <code>true</code> if the line number should be shown when no annotation is found\n ",non-directive
"@since 3.4\n",non-directive
" Returns <code>true</code> if the ruler is showing line numbers, <code>false</code>\n otherwise\n\n ",non-directive
"@return <code>true</code> if line numbers are shown, <code>false</code> otherwise\n ",non-directive
"@since 3.3\n",non-directive
" Returns <code>true</code> if the ruler is showing revision information, <code>false</code>\n otherwise\n\n ",non-directive
"@return <code>true</code> if revision information is shown, <code>false</code> otherwise\n ",non-directive
"@since 3.3\n",non-directive
" Creates a new revision ruler column.\n\n ",non-directive
"@param sharedColors the colors to look up RGBs\n ",non-directive
"@since 3.2\n",non-directive
" Draws an image aligned inside the given rectangle on the given canvas.\n\n ",non-directive
"@param image the image to be drawn\n ",non-directive
"@param gc the drawing GC\n ",non-directive
"@param canvas the canvas on which to draw\n ",non-directive
"@param r the clipping rectangle\n ",non-directive
"@param align the alignment of the image to be drawn\n",non-directive
" Hook method for a mouse click event on the given ruler line.\n ",non-directive
"<p>\n <strong>Note:</strong> The event is sent on mouse up.\n ",directive
"</p>\n \n ",non-directive
"@param rulerLine the ruler line\n ",non-directive
"@since 3.0\n",non-directive
" Adds the given annotation type to this annotation ruler column. ",non-directive
"Starting\n with this call, annotations of the given type are shown in this annotation\n ruler column.\n\n ",non-directive
"@param annotationType the annotation type\n ",non-directive
"@since 3.0\n",non-directive
" Constructs this column with the given arguments.\n\n ",non-directive
"@param model the annotation model to get the annotations from\n ",non-directive
"@param width the width of the vertical ruler\n ",non-directive
"@param annotationAccess the annotation access\n ",non-directive
"@since 3.0\n",non-directive
" Constructs this column with the given arguments.\n\n ",non-directive
"@param width the width of the vertical ruler\n ",non-directive
"@param annotationAccess the annotation access\n ",non-directive
"@since 3.0\n",non-directive
" Constructs this column with the given arguments.\n\n ",non-directive
"@param model the annotation model to get the annotations from\n ",non-directive
"@param width the width of the vertical ruler\n",non-directive
" Returns the foreground color being used to print the line numbers.\n\n ",non-directive
"@return the configured foreground color\n ",non-directive
"@since 3.0\n",non-directive
" Computes the number of digits to be displayed. ",non-directive
"Returns\n <code>true</code> if the number of digits changed compared\n to the previous call of this method. ",non-directive
"If the method is called\n for the first time, the return value is also <code>true</code>.\n\n ",non-directive
"@return whether the number of digits has been changed\n ",non-directive
"@since 3.0\n",non-directive
" Returns the view port height in lines.\n\n ",non-directive
"@return the view port height in lines\n ",non-directive
"@deprecated as of 3.2 the number of lines in the viewport cannot be computed because\n             StyledText supports variable line heights\n",non-directive
" Constructs a overview ruler of the given width using the given annotation\n access and the given color manager.\n\n ",non-directive
"@param annotationAccess the annotation access\n ",non-directive
"@param width the width of the vertical ruler\n ",non-directive
"@param sharedColors the color manager\n ",non-directive
"@param discolorTemporaryAnnotation <code>true</code> if temporary annotations should be discolored\n ",non-directive
"@since 3.4\n",non-directive
" Returns the range of lines that include the given line number for which\n the same hover information is valid.\n\n ",non-directive
"@param viewer the viewer which the hover is queried for\n ",non-directive
"@param lineNumber the line number of the line for which a hover is displayed for\n ",non-directive
"@return the computed line range or <code>null</code> for no range\n",null-directive
" Fires the annotation selected event to all registered vertical ruler\n listeners.\n ",non-directive
"TODO use robust iterators\n\n ",non-directive
"@param event the event to fire\n ",non-directive
"@since 3.0\n",non-directive
" Removes a previously registered listener. ",non-directive
"If <code>listener</code> is not registered\n with the receiver, calling this method has no effect.\n\n ",directive
"@param listener the listener to be removed\n",non-directive
" Associates an annotation model with this ruler column.\n ",non-directive
"A value <code>null</code> is acceptable and clears the ruler.\n\n ",non-directive
"@param model the new annotation model, may be <code>null</code>\n",null-directive
" Returns the auto indentation strategy ready to be used with the given source viewer\n when manipulating text of the given content type. ",non-directive
"This implementation always\n returns an new instance of <code>DefaultAutoIndentStrategy</code>.\n\n ",non-directive
"@param sourceViewer the source viewer to be configured by this configuration\n ",non-directive
"@param contentType the content type for which the strategy is applicable\n ",non-directive
"@return the auto indent strategy or <code>null</code> if automatic indentation is not to be enabled\n ",null-directive
"@deprecated since 3.1 use {@link #getAutoEditStrategies(ISourceViewer, String)} instead\n",directive
" Returns the annotation hover which will provide the information to be\n shown in a hover popup window when requested for the given\n source viewer. ",non-directive
"This implementation always returns <code>null</code>.\n\n ",directive
"@param sourceViewer the source viewer to be configured by this configuration\n ",non-directive
"@return an annotation hover or <code>null</code> if no hover support should be installed\n",null-directive
" Returns the configured partitioning for the given source viewer. ",non-directive
"The partitioning is\n used when the querying content types from the source viewer's input document.  ",non-directive
