text,comment__class
" Called when the CompositeMap.put() method is invoked.\n\n ",directive
"@param map  the CompositeMap which is being modified\n ",non-directive
"@param composited  array of Maps in the CompositeMap being modified\n ",non-directive
"@param key  key with which the specified value is to be associated.\n ",non-directive
"@param value  value to be associated with the specified key.\n ",non-directive
"@return previous value associated with specified key, or <tt>null</tt>\n         if there was no mapping for key.  ",null-directive
"A <tt>null</tt> return can\n         also indicate that the map previously associated <tt>null</tt>\n         with the specified key, if the implementation supports\n         <tt>null</tt> values.\n\n ",directive
" Overrides convertKey() from {@link AbstractHashedMap} to convert keys to \n lower case.\n ",directive
"<p>\n Returns {@link AbstractHashedMap#NULL} if key is null.\n \n",null-directive
"@param key  the key convert\n ",non-directive
"@return the converted key\n",non-directive
" Constructs a new, empty map with the specified initial capacity and\n load factor. \n\n ",non-directive
"@param initialCapacity  the initial capacity\n ",non-directive
"@param loadFactor  the load factor\n ",non-directive
" Gets the value mapped to the specified multi-key.\n \n",non-directive
"@param key1  the first key\n ",non-directive
"@param key2  the second key\n ",non-directive
"@return the mapped value, null if no match\n",non-directive
" Checks whether the map contains the specified multi-key.\n \n",non-directive
"@param key1  the first key\n ",non-directive
"@param key2  the second key\n ",non-directive
"@return true if the map contains the key\n",non-directive
" Stores the value against the specified multi-key.\n \n",non-directive
"@param key1  the first key\n ",non-directive
"@param key2  the second key\n ",non-directive
"@param value  the value to store\n ",non-directive
"@return the value previously mapped to this combined key, null if none\n",null-directive
" Removes the specified multi-key from this map.\n \n",non-directive
"@param key1  the first key\n ",non-directive
"@param key2  the second key\n ",non-directive
"@return the value mapped to the removed key, null if key not in map\n",null-directive
" Gets the hash code for the specified multi-key.\n \n",non-directive
"@param key1  the first key\n ",non-directive
"@param key2  the second key\n ",non-directive
"@return the hash code\n",non-directive
" Is the key equal to the combined key.\n \n",non-directive
"@param entry  the entry to compare to\n ",non-directive
"@param key1  the first key\n ",non-directive
"@param key2  the second key\n ",non-directive
"@return true if the key matches\n",non-directive
" Gets the value mapped to the specified multi-key.\n \n",non-directive
"@param key1  the first key\n ",non-directive
"@param key2  the second key\n ",non-directive
"@param key3  the third key\n ",non-directive
"@return the mapped value, null if no match\n",null-directive
" Stores the value against the specified multi-key.\n \n",non-directive
"@param key1  the first key\n ",non-directive
"@param key2  the second key\n ",non-directive
"@param key3  the third key\n ",non-directive
"@param value  the value to store\n ",non-directive
"@return the value previously mapped to this combined key, null if none\n",null-directive
" Removes the specified multi-key from this map.\n \n",non-directive
"@param key1  the first key\n ",non-directive
"@param key2  the second key\n ",non-directive
"@param key3  the third key\n ",non-directive
"@return the value mapped to the removed key, null if key not in map\n",null-directive
" Gets the hash code for the specified multi-key.\n \n",non-directive
"@param key1  the first key\n ",non-directive
"@param key2  the second key\n ",non-directive
"@param key3  the third key\n ",non-directive
"@return the hash code\n",non-directive
" Is the key equal to the combined key.\n \n",non-directive
"@param entry  the entry to compare to\n ",non-directive
"@param key1  the first key\n ",non-directive
"@param key2  the second key\n ",non-directive
"@param key3  the third key\n ",non-directive
"@return true if the key matches\n",non-directive
" Gets the value mapped to the specified multi-key.\n \n",non-directive
"@param key1  the first key\n ",non-directive
"@param key2  the second key\n ",non-directive
"@param key3  the third key\n ",non-directive
"@param key4  the fourth key\n ",non-directive
"@return the mapped value, null if no match\n",null-directive
" Checks whether the map contains the specified multi-key.\n \n",non-directive
"@param key1  the first key\n ",non-directive
"@param key2  the second key\n ",non-directive
"@param key3  the third key\n ",non-directive
"@param key4  the fourth key\n ",non-directive
"@return true if the map contains the key\n",non-directive
" Stores the value against the specified multi-key.\n \n",non-directive
"@param key1  the first key\n ",non-directive
"@param key2  the second key\n ",non-directive
"@param key3  the third key\n ",non-directive
"@param key4  the fourth key\n ",non-directive
"@param value  the value to store\n ",non-directive
"@return the value previously mapped to this combined key, null if none\n",null-directive
" Gets the hash code for the specified multi-key.\n \n",non-directive
"@param key1  the first key\n ",non-directive
"@param key2  the second key\n ",non-directive
"@param key3  the third key\n ",non-directive
"@param key4  the fourth key\n ",non-directive
"@return the hash code\n",non-directive
" Is the key equal to the combined key.\n \n",non-directive
"@param entry  the entry to compare to\n ",non-directive
"@param key1  the first key\n ",non-directive
"@param key2  the second key\n ",non-directive
"@param key3  the third key\n ",non-directive
"@param key4  the fourth key\n ",non-directive
"@return true if the key matches\n",non-directive
" Gets the value mapped to the specified multi-key.\n \n",non-directive
"@param key1  the first key\n ",non-directive
"@param key2  the second key\n ",non-directive
"@param key3  the third key\n ",non-directive
"@param key4  the fourth key\n ",non-directive
"@param key5  the fifth key\n ",non-directive
"@return the mapped value, null if no match\n",null-directive
" Stores the value against the specified multi-key.\n \n",non-directive
"@param key1  the first key\n ",non-directive
"@param key2  the second key\n ",non-directive
"@param key3  the third key\n ",non-directive
"@param key4  the fourth key\n ",non-directive
"@param key5  the fifth key\n ",non-directive
"@param value  the value to store\n ",non-directive
"@return the value previously mapped to this combined key, null if none\n",null-directive
" Removes the specified multi-key from this map.\n \n",non-directive
"@param key1  the first key\n ",non-directive
"@param key2  the second key\n ",non-directive
"@param key3  the third key\n ",non-directive
"@param key4  the fourth key\n ",non-directive
"@param key5  the fifth key\n ",non-directive
"@return the value mapped to the removed key, null if key not in map\n",null-directive
" Gets the hash code for the specified multi-key.\n \n",non-directive
"@param key1  the first key\n ",non-directive
"@param key2  the second key\n ",non-directive
"@param key3  the third key\n ",non-directive
"@param key4  the fourth key\n ",non-directive
"@param key5  the fifth key\n ",non-directive
"@return the hash code\n",non-directive
" Is the key equal to the combined key.\n \n",non-directive
"@param entry  the entry to compare to\n ",non-directive
"@param key1  the first key\n ",non-directive
"@param key2  the second key\n ",non-directive
"@param key3  the third key\n ",non-directive
"@param key4  the fourth key\n ",non-directive
"@param key5  the fifth key\n ",non-directive
"@return true if the key matches\n",non-directive
" Removes all mappings where the first key is that specified.\n ",non-directive
"<p>\n This method removes all the mappings where the <code>MultiKey</code>\n has one or more keys, and the first matches that specified.\n \n",non-directive
"@param key1  the first key\n ",non-directive
"@return true if any elements were removed\n",non-directive
" Removes all mappings where the first two keys are those specified.\n ",non-directive
"<p>\n This method removes all the mappings where the <code>MultiKey</code>\n has two or more keys, and the first two match those specified.\n \n",non-directive
"@param key1  the first key\n ",non-directive
"@param key2  the second key\n ",non-directive
"@return true if any elements were removed\n",non-directive
" Removes all mappings where the first three keys are those specified.\n ",non-directive
"<p>\n This method removes all the mappings where the <code>MultiKey</code>\n has three or more keys, and the first three match those specified.\n \n",non-directive
"@param key1  the first key\n ",non-directive
"@param key2  the second key\n ",non-directive
"@param key3  the third key\n ",non-directive
"@return true if any elements were removed\n",non-directive
" Removes a specific value from map.\n ",non-directive
"<p>\n The item is removed from the collection mapped to the specified key.\n ",non-directive
"Other values attached to that key are unaffected.\n ",directive
"<p>\n If the last value for a key is removed, <code>null</code> will be returned\n from a subsequant <code>get(key)</code>.\n\n ",non-directive
"@param key  the key to remove from\n ",non-directive
"@param value the value to remove\n ",non-directive
"@return the value removed (which was passed in), null if nothing removed\n",null-directive
" Checks whether the map contains the value specified.\n ",non-directive
"<p>\n This checks all collections against all keys for the value, and thus could be slow.\n\n ",semi-directive
"@param value  the value to search for\n ",non-directive
"@return true if the map contains the value\n",non-directive
" Adds the value to the collection associated with the specified key.\n ",non-directive
"<p>\n Unlike a normal <code>Map</code> the previous value is not replaced.\n ",directive
"Instead the new value is added to the collection stored against the key.\n\n ",non-directive
"@param key  the key to store against\n ",non-directive
"@param value  the value to add to the collection at the key\n ",non-directive
"@return the value added if the map changed and null if the map did not change\n",null-directive
" Override superclass to ensure that MultiMap instances are\n correctly handled.\n ",directive
"<p>\n If you call this method with a normal map, each entry is\n added using <code>put(Object,Object)</code>.\n ",directive
"If you call this method with a multi map, each entry is\n added using <code>putAll(Object,Collection)</code>.\n\n ",directive
"@param map  the map to copy (either a normal or multi map)\n",non-directive
" Gets a collection containing all the values in the map.\n ",non-directive
"<p>\n This returns a collection containing the combination of values from all keys.\n\n ",non-directive
"@return a collection view of the values contained in this map\n",non-directive
" Gets the collection mapped to the specified key.\n ",non-directive
"This method is a convenience method to typecast the result of <code>get(key)</code>.\n\n ",semi-directive
"@param key  the key to retrieve\n ",non-directive
"@return the collection mapped to the key, null if no mapping\n",non-directive
" Gets an iterator for the collection mapped to the specified key.\n\n ",non-directive
"@param key  the key to get an iterator for\n ",non-directive
"@return the iterator of the collection at the key, empty iterator if key not in map\n",non-directive
" Gets the key at the specified index.\n \n",non-directive
"@param index  the index to retrieve\n ",non-directive
"@return the key at the specified index\n ",non-directive
" Gets the value at the specified index.\n \n",non-directive
"@param index  the index to retrieve\n ",non-directive
"@return the value at the specified index\n ",non-directive
" Gets the index of the specified key.\n \n",non-directive
"@param key  the key to find the index of\n ",non-directive
"@return the index, or -1 if not found\n",non-directive
" Removes the element at the specified index.\n\n ",non-directive
"@param index  the index of the object to remove\n ",non-directive
"@return the previous value corresponding the <code>key</code>,\n  or <code>null</code> if none existed\n ",null-directive
" Constructs a new, empty map with the specified initial capacity and\n load factor. \n\n ",non-directive
"@param initialCapacity  the initial capacity\n ",non-directive
"@param loadFactor  the load factor\n ",non-directive
" Validates a key value pair.\n \n",non-directive
"@param key  the key to validate\n ",non-directive
"@param value  the value to validate\n ",non-directive
" Gets the value mapped to the key specified.\n\n ",non-directive
"@param key  the key\n ",non-directive
"@return the mapped value, null if no match\n",null-directive
" Checks whether the map contains the specified key.\n\n ",non-directive
"@param key  the key to search for\n ",non-directive
"@return true if the map contains the key\n",non-directive
" Checks whether the map contains the specified value.\n\n ",non-directive
"@param value  the value to search for\n ",non-directive
"@return true if the map contains the key\n",non-directive
" Removes the specified mapping from this map.\n\n ",non-directive
"@param key  the mapping to remove\n ",non-directive
"@return the value mapped to the removed key, null if key not in map\n",null-directive
" Gets an iterator over the map.\n ",non-directive
"Changes made to the iterator affect this map.\n ",directive
"<p>\n A MapIterator returns the keys in the map. ",non-directive
"It also provides convenient\n methods to get the key and value, and set the value.\n ",non-directive
"It avoids the need to create an entrySet/keySet/values object.\n ",semi-directive
"It also avoids creating the Map Entry object.\n\n ",non-directive
"@return the map iterator\n",non-directive
" Clones the map without cloning the keys or values.\n\n ",non-directive
"@return a shallow clone\n ",non-directive
"@since Commons Collections 3.1\n",non-directive
" Gets the hash code for the key specified.\n ",non-directive
"<p>\n This implementation uses the identity hash code.\n \n",semi-directive
"@param key  the key to get a hash code for\n ",non-directive
"@return the hash code\n",non-directive
" Compares two keys for equals.\n ",non-directive
"<p>\n This implementation converts the key from the entry to a real reference\n before comparison and uses <code>==</code>.\n \n",directive
"@param key1  the first key to compare passed in from outside\n ",non-directive
"@param key2  the second key extracted from the entry via <code>entry.key</code>\n ",non-directive
"@return true if equal by identity\n",non-directive
" Compares two values for equals.\n ",non-directive
"<p>\n This implementation uses <code>==</code>.\n \n",non-directive
"@param value1  the first value to compare passed in from outside\n ",non-directive
"@param value2  the second value extracted from the entry via <code>getValue()</code>\n ",non-directive
"@return true if equal by identity\n",non-directive
" Constructs a new empty <code>DefaultedMap</code> that decorates\n a <code>HashMap</code>.\n ",non-directive
"<p>\n The object passed in will be returned by the map whenever an\n unknown key is requested.\n \n",non-directive
"@param defaultValue  the default value to return when the key is not found\n",non-directive
" Checks whether the map contains the specified value.\n \n",non-directive
"@param value  the value to search for\n ",non-directive
"@return true if the map contains the value\n",non-directive
" Gets the next key in sequence.\n \n",non-directive
"@param key  the key to get after\n ",non-directive
"@return the next key\n",non-directive
" Gets the previous key in sequence.\n \n",non-directive
"@param key  the key to get before\n ",non-directive
"@return the previous key\n",non-directive
" Gets the key at the specified index.\n \n",non-directive
"@param index  the index to retrieve\n ",non-directive
"@return the key at the specified index\n ",non-directive
" Adds an entry into this map, maintaining insertion order.\n ",non-directive
"<p>\n This implementation adds the entry to the data storage table and\n to the end of the linked list.\n \n",directive
"@param link  the entry to add\n ",non-directive
"@param hashIndex  the index into the data array to store at\n",non-directive
" Creates an entry to store the data.\n ",non-directive
"<p>\n This implementation creates a new LinkEntry instance.\n \n",non-directive
"@param next  the next entry in sequence\n ",non-directive
"@param hashCode  the hash code to use\n ",non-directive
"@param key  the key to store\n ",non-directive
"@param value  the value to store\n ",non-directive
"@return the newly created entry\n",non-directive
" Removes an entry from the map and the linked list.\n ",non-directive
"<p>\n This implementation removes the entry from the linked list chain, then\n calls the superclass implementation.\n \n",directive
"@param entry  the entry to remove\n ",non-directive
"@param hashIndex  the index into the data structure\n ",non-directive
"@param previous  the previous entry in the chain\n",non-directive
" Constructs a new, empty map with the specified initial capacity and\n load factor. \n\n ",non-directive
"@param initialCapacity  the initial capacity\n ",non-directive
"@param loadFactor  the load factor\n ",non-directive
" Constructs a new entry.\n \n",non-directive
"@param next  the next entry in the hash bucket sequence\n ",non-directive
"@param hashCode  the hash code\n ",non-directive
"@param key  the key\n ",non-directive
"@param value  the value\n",non-directive
" Gets the current size of the map.\n ",non-directive
"The value is computed fresh each time the method is called.\n \n",non-directive
"@return the current size\n",non-directive
" Gets the value associated with the key.\n \n",non-directive
"@param key  the key to retrieve\n ",non-directive
"@return the associated value\n",non-directive
" Checks if the map contains the specified key.\n \n",non-directive
"@param key  the key to check\n ",non-directive
"@return true if found\n",non-directive
" Checks if the map contains the specified value.\n \n",non-directive
"@param value  the value to check\n ",non-directive
"@return true if found\n",non-directive
" Puts a new key value mapping into the map.\n \n",non-directive
"@param key  the key to use\n ",non-directive
"@param value  the value to use\n ",non-directive
"@return the previous mapping for the key\n",non-directive
" Removes the specified key from the map.\n \n",non-directive
"@param key  the key to remove\n ",non-directive
"@return the previous value at this key\n",non-directive
" Compares this map to another, as per the Map specification.\n \n",non-directive
"@param obj  the object to compare to\n ",non-directive
"@return true if equal\n",non-directive
" Gets the value mapped to the key specified.\n ",non-directive
"<p>\n This operation changes the position of the key in the map to the\n most recently used position (first).\n\n ",directive
"@param key  the key\n ",non-directive
"@return the mapped value, null if no match\n",null-directive
" Moves an entry to the MRU position at the end of the list.\n ",non-directive
"<p>\n This implementation moves the updated entry to the end of the list.\n\n ",directive
"@param entry  the entry to update\n",non-directive
" Updates an existing key-value mapping.\n ",non-directive
"<p>\n This implementation moves the updated entry to the top of the list\n using {@link #moveToMRU(AbstractLinkedMap.LinkEntry)}.\n\n ",directive
"@param entry  the entry to update\n ",non-directive
"@param newValue  the new value to store\n",non-directive
" Reuses an entry by removing it and moving it to a new place in the map.\n ",non-directive
"<p>\n This method uses {@link #removeEntry}, {@link #reuseEntry} and {@link #addEntry}.\n\n ",semi-directive
"@param entry  the entry to reuse\n ",non-directive
"@param hashIndex  the index into the data array to store at\n ",non-directive
"@param hashCode  the hash code of the key to add\n ",non-directive
"@param key  the key to add\n ",non-directive
"@param value  the value to add\n",non-directive
" Whether this LRUMap will scan until a removable entry is found when the\n map is full.\n\n ",non-directive
"@return true if this map scans\n ",non-directive
"@since Commons Collections 3.1\n",non-directive
" Constructs a new, empty map with the specified maximum size.\n\n ",non-directive
"@param maxSize  the maximum size of the map\n ",non-directive
"@param scanUntilRemovable  scan until a removeable entry is found, default false\n ",non-directive
"@since Commons Collections 3.1\n",non-directive
" Constructs a new, empty map with the specified initial capacity and\n load factor.\n\n ",non-directive
"@param maxSize  the maximum size of the map\n ",non-directive
"@param loadFactor  the load factor\n ",non-directive
" Constructs a new, empty map with the specified initial capacity and\n load factor.\n\n ",non-directive
"@param maxSize  the maximum size of the ma\n ",non-directive
"@param loadFactor  the load factor\n ",non-directive
"@param scanUntilRemovable  scan until a removeable entry is found, default false\n ",non-directive
"@since Commons Collections 3.1\n",non-directive
" Constructor copying elements from another map.\n ",non-directive
"<p>\n The maximum size is set from the map's size.\n\n ",non-directive
"@param map  the map to copy\n ",non-directive
" Constructor copying elements from another map.\n ",non-directive
"<p/>\n The maximum size is set from the map's size.\n\n ",non-directive
"@param map  the map to copy\n ",non-directive
"@param scanUntilRemovable  scan until a removeable entry is found, default false\n ",non-directive
"@since Commons Collections 3.1\n",non-directive
" Sets the value.\n\n ",non-directive
"@param value  the new value to set\n ",non-directive
"@return the old value\n",non-directive
" Checks whether the map contains the specified value.\n \n",non-directive
"@param value  the value to search for\n ",non-directive
"@return true if the map contains the key\n",non-directive
" Unsupported operation.\n \n",non-directive
"@param key  the mapping to remove\n ",non-directive
"@return the value mapped to the removed key, null if key not in map\n ",null-directive
" Gets the entrySet view of the map.\n ",non-directive
"Changes made via <code>setValue</code> affect this map.\n ",directive
"To simply iterate through the entries, use {@link #mapIterator()}.\n \n",semi-directive
"@return the entrySet view\n",non-directive
" Gets the unmodifiable keySet view of the map.\n ",non-directive
"Changes made to the view affect this map.\n ",directive
"To simply iterate through the keys, use {@link #mapIterator()}.\n \n",semi-directive
"@return the keySet view\n",non-directive
" Gets the unmodifiable values view of the map.\n ",non-directive
"Changes made to the view affect this map.\n ",directive
"To simply iterate through the values, use {@link #mapIterator()}.\n \n",semi-directive
"@return the values view\n",non-directive
" Compares the specified key to the stored key.\n \n",non-directive
"@param key  the key to compare\n ",non-directive
"@return true if equal\n",non-directive
" Compares this map with another.\n \n",non-directive
"@param obj  the object to compare to\n ",non-directive
"@return true if equal\n",non-directive
" Constructor specifying the key and value.\n\n ",non-directive
"@param key  the key to use\n ",non-directive
"@param value  the value to use\n",non-directive
" Gets the value mapped to the key specified.\n\n ",non-directive
"@param key  the key\n ",non-directive
"@return the mapped value, null if no match\n",null-directive
" Puts a key-value mapping into this map.\n\n ",non-directive
"@param key  the key to add\n ",non-directive
"@param value  the value to add\n ",non-directive
"@return the value previously mapped to this key, null if none\n",directive
" Removes the specified mapping from this map.\n\n ",non-directive
"@param key  the mapping to remove\n ",non-directive
"@return the value mapped to the removed key, null if key not in map\n",null-directive
" Gets the entry mapped to the key specified.\n ",non-directive
"<p>\n This method exists for subclasses that may need to perform a multi-step\n process accessing the entry. ",semi-directive
"The public methods in this class don't use this\n method to gain a small performance boost.\n\n ",semi-directive
"@param key  the key\n ",non-directive
"@return the entry, null if no match\n",null-directive
" Gets an iterator over the map.\n ",non-directive
"Changes made to the iterator affect this map.\n ",directive
"<p>\n A MapIterator returns the keys in the map. ",non-directive
"It also provides convenient\n methods to get the key and value, and set the value.\n ",non-directive
"It avoids the need to create an entrySet/keySet/values object.\n ",semi-directive
"It also avoids creating the Map.Entry object.\n\n ",semi-directive
"@return the map iterator\n",non-directive
" Gets the keySet view of the map.\n ",non-directive
"Changes made to the view affect this map.\n ",directive
"To simply iterate through the keys, use {@link #mapIterator()}.\n\n ",semi-directive
"@return the keySet view\n",non-directive
" Compares this map with another.\n\n ",non-directive
"@param obj  the object to compare to\n ",non-directive
"@return true if equal\n",non-directive
" Compares two values for equals.\n ",non-directive
"This implementation uses <code>==</code>.\n\n ",non-directive
"@param value1  the first value to compare\n ",non-directive
"@param value2  the second value to compare\n ",non-directive
"@return true if equal by identity\n",non-directive
" Creates an entry to store the data.\n ",non-directive
"This implementation creates an IdentityEntry instance.\n\n ",non-directive
"@param next  the next entry in sequence\n ",non-directive
"@param hashCode  the hash code to use\n ",non-directive
"@param key  the key to store\n ",non-directive
"@param value  the value to store\n ",non-directive
"@return the newly created entry\n",non-directive
" Checks whether the map contains the specified key.\n\n ",non-directive
"@param key  the key to search for\n ",non-directive
"@return true if the map contains the key\n",non-directive
" Checks whether the map contains the specified value.\n\n ",non-directive
"@param value  the value to search for\n ",non-directive
"@return true if the map contains the value\n",non-directive
" Removes the specified mapping from this map.\n\n ",non-directive
"@param key  the mapping to remove\n ",non-directive
"@return the value mapped to the removed key, null if key not in map\n",null-directive
" Gets a MapIterator over the reference map.\n ",non-directive
"The iterator only returns valid key/value pairs.\n\n ",directive
"@return a map iterator\n",non-directive
" Compares two keys, in internal converted form, to see if they are equal.\n ",non-directive
"<p>\n This implementation converts the key from the entry to a real reference\n before comparison.\n\n ",directive
"@param key1  the first key to compare passed in from outside\n ",non-directive
"@param key2  the second key extracted from the entry via <code>entry.key</code>\n ",non-directive
"@return true if equal\n",non-directive
" Creates a ReferenceEntry instead of a HashEntry.\n\n ",non-directive
"@param next  the next entry in sequence\n ",non-directive
"@param hashCode  the hash code to use\n ",non-directive
"@param key  the key to store\n ",non-directive
"@param value  the value to store\n ",non-directive
"@return the newly created entry\n",non-directive
" Resolve enum from int.\n ",non-directive
"@param value\n ",non-directive
"@return ReferenceType\n ",non-directive
" Sets the value of the entry.\n\n ",non-directive
"@param obj  the object to store\n ",non-directive
"@return the previous value\n",non-directive
" Compares this map entry to another.\n ",non-directive
"<p>\n This implementation uses <code>isEqualKey</code> and\n <code>isEqualValue</code> on the main map for comparison.\n\n ",non-directive
"@param obj  the other map entry to compare to\n ",non-directive
"@return true if equal, false if not\n",non-directive
" Gets the hashcode of the entry using temporary hard references.\n ",non-directive
"<p>\n This implementation uses <code>hashEntry</code> on the main map.\n\n ",non-directive
"@return the hashcode of the entry\n",non-directive
" Constructs a reference of the given type to the given referent.\n ",non-directive
"The reference is registered with the queue for later purging.\n\n ",non-directive
"@param type  HARD, SOFT or WEAK\n ",non-directive
"@param referent  the object to refer to\n ",non-directive
"@param hash  the hash code of the <i>key</i> of the mapping;\n    this number might be different from referent.hashCode() if\n    the referent represents a value and not a key\n",directive
" Creates a new entry object for the ReferenceMap.\n\n ",non-directive
"@param parent  the parent map\n ",non-directive
"@param next  the next entry in the hash bucket\n ",non-directive
"@param hashCode  the hash code of the key\n ",non-directive
"@param key  the key\n ",non-directive
"@param value  the value\n",non-directive
" Gets the next key to the one specified using insert order.\n ",non-directive
"This method performs a list search to find the key and is O(n).\n \n",semi-directive
"@param key  the key to find previous for\n ",non-directive
"@return the next key, null if no match or at start\n",null-directive
" Gets the previous key to the one specified using insert order.\n ",non-directive
"This method performs a list search to find the key and is O(n).\n \n",semi-directive
"@param key  the key to find previous for\n ",non-directive
"@return the previous key, null if no match or at start\n",null-directive
" Puts the values contained in a supplied Map into the Map starting at\n the specified index.\n\n ",non-directive
"@param index the index in the Map to start at.\n ",non-directive
"@param map the Map containing the values to be added.\n",non-directive
" Gets a view over the keys in the map.\n ",non-directive
"<p>\n The Collection will be ordered by object insertion into the map.\n\n ",non-directive
"@see #keyList()\n ",non-directive
"@return the fully modifiable collection view over the keys\n",non-directive
" Gets a view over the keys in the map as a List.\n ",non-directive
"<p>\n The List will be ordered by object insertion into the map.\n ",non-directive
"The List is unmodifiable.\n\n ",directive
"@see #keySet()\n ",non-directive
"@return the unmodifiable list view over the keys\n ",non-directive
"@since Commons Collections 3.2\n",non-directive
" Gets a view over the values in the map.\n ",non-directive
"<p>\n The Collection will be ordered by object insertion into the map.\n ",non-directive
"<p>\n From Commons Collections 3.2, this Collection can be cast\n to a list, see {@link #valueList()}\n\n ",semi-directive
"@see #valueList()\n ",non-directive
"@return the fully modifiable collection view over the values\n",non-directive
" Gets a view over the values in the map as a List.\n ",non-directive
"<p>\n The List will be ordered by object insertion into the map.\n ",non-directive
"The List supports remove and set, but does not support add.\n\n ",directive
"@see #values()\n ",non-directive
"@return the partially modifiable list view over the values\n ",non-directive
"@since Commons Collections 3.2\n",non-directive
" Gets a view over the entries in the map.\n ",non-directive
"<p>\n The Set will be ordered by object insertion into the map.\n\n ",non-directive
"@return the fully modifiable set view over the entries\n",non-directive
" Gets the value at the specified index.\n \n",non-directive
"@param index  the index to retrieve\n ",non-directive
"@return the key at the specified index\n ",non-directive
" Gets the index of the specified key.\n \n",non-directive
"@param key  the key to find the index of\n ",non-directive
"@return the index, or -1 if not found\n",non-directive
" Puts a key-value mapping into the map at the specified index.\n ",non-directive
"<p>\n If the map already contains the key, then the original mapping\n is removed and the new mapping added at the specified index.\n ",directive
"The remove may change the effect of the index. ",directive
"The index is\n always calculated relative to the original state of the map.\n ",directive
"<p>\n Thus the steps are: (1) remove the existing key-value mapping,\n then (2) insert the new key-value mapping at the position it\n would have been inserted had the remove not ocurred.\n\n ",directive
"@param index  the index at which the mapping should be inserted\n ",non-directive
"@param key  the key\n ",non-directive
"@param value  the value\n ",non-directive
"@return the value previously mapped to the key\n ",non-directive
"@since Commons Collections 3.2\n",non-directive
" Removes the element at the specified index.\n\n ",non-directive
"@param index  the index of the object to remove\n ",non-directive
"@return the removed value, or <code>null</code> if none existed\n ",null-directive
" Transforms a key.\n ",non-directive
"<p>\n The transformer itself may throw an exception if necessary.\n\n ",directive
"@param object  the object to transform\n ",non-directive
" Transforms a value.\n ",non-directive
"<p>\n The transformer itself may throw an exception if necessary.\n\n ",directive
"@param object  the object to transform\n ",non-directive
" Transforms a map.\n ",non-directive
"<p>\n The transformer itself may throw an exception if necessary.\n\n ",directive
"@param map  the map to transform\n ",non-directive
" Gets the collection being decorated.\n ",non-directive
"All access to the decorated collection goes via this method.\n \n",non-directive
"@return the decorated collection\n",non-directive
" Transforms a collection.\n ",non-directive
"<p>\n The transformer itself may throw an exception if necessary.\n \n",directive
"@param coll  the collection to transform\n ",non-directive
"@return a transformed object\n",non-directive
" Gets the size of this composite collection.\n ",non-directive
"<p>\n This implementation calls <code>size()</code> on each collection.\n\n ",directive
"@return total number of elements in all contained containers\n",non-directive
" Checks whether this composite collection is empty.\n ",non-directive
"<p>\n This implementation calls <code>isEmpty()</code> on each collection.\n\n ",directive
"@return true if all of the contained collections are empty\n",non-directive
" Checks whether this composite collection contains the object.\n ",non-directive
"<p>\n This implementation calls <code>contains()</code> on each collection.\n\n ",directive
"@param obj  the object to search for\n ",non-directive
"@return true if obj is contained in any of the contained collections\n",non-directive
" Returns an object array, populating the supplied array if possible.\n ",non-directive
"See <code>Collection</code> interface for full details.\n\n ",non-directive
"@param array  the array to use, populating if possible\n ",non-directive
"@return an array of all the elements in the collection\n",non-directive
" Adds an object to the collection, throwing UnsupportedOperationException\n unless a CollectionMutator strategy is specified.\n\n ",non-directive
"@param obj  the object to add\n ",non-directive
"@return true if the collection was modified\n ",non-directive
" Adds a collection of elements to this collection, throwing\n UnsupportedOperationException unless a CollectionMutator strategy is specified.\n\n ",non-directive
"@param coll  the collection to add\n ",non-directive
"@return true if the collection was modified\n ",non-directive
" Removes the elements in the specified collection from this composite collection.\n ",non-directive
"<p>\n This implementation calls <code>removeAll</code> on each collection.\n\n ",directive
"@param coll  the collection to remove\n ",non-directive
"@return true if the collection was modified\n ",non-directive
" Retains all the elements in the specified collection in this composite collection,\n removing all others.\n ",non-directive
"<p>\n This implementation calls <code>retainAll()</code> on each collection.\n\n ",directive
"@param coll  the collection to remove\n ",non-directive
"@return true if the collection was modified\n ",non-directive
" Create a Composite Collection with two collections.\n\n ",non-directive
"@param compositeCollection1  the Collection to be appended to the composite\n ",non-directive
"@param compositeCollection2  the Collection to be appended to the composite\n",non-directive
" Called when an object is to be added to the composite.\n\n ",directive
"@param composite  the CompositeCollection being changed\n ",non-directive
"@param collections  all of the Collection instances in this CompositeCollection\n ",non-directive
"@param obj  the object being added\n ",non-directive
"@return true if the collection is changed\n ",non-directive
" Called when a collection is to be added to the composite.\n\n ",directive
"@param composite  the CompositeCollection being changed\n ",non-directive
"@param collections  all of the Collection instances in this CompositeCollection\n ",non-directive
"@param coll  the collection being added\n ",non-directive
"@return true if the collection is changed\n ",non-directive
